rep_id,rep_name,region,city,month_year,monthly_rx,rolling_3m_avg_rx,efficiency_ratio,performance_quadrant
65,Darsh Rau,South,Kochi,2023-12,287,297.33,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-01,292,300.0,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-02,333,304.0,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-03,332,319.0,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-04,319,328.0,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-05,295,315.33,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-06,310,308.0,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-07,273,292.67,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-08,290,291.0,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-09,265,276.0,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-10,339,298.0,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-11,331,311.67,1.165,"High Effort, High Impact"
65,Darsh Rau,South,Kochi,2024-12,300,323.33,1.165,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2023-07,246,246.0,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2023-08,233,239.5,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2023-09,261,246.67,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2023-10,265,253.0,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2023-11,347,291.0,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2023-12,263,291.67,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-01,303,304.33,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-02,309,291.67,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-03,296,302.67,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-04,337,314.0,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-05,304,312.33,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-06,307,316.0,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-07,255,288.67,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-08,260,274.0,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-09,241,252.0,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-10,317,272.67,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-11,327,295.0,1.125,"High Effort, High Impact"
66,Ikbal Kothari,South,Kochi,2024-12,282,308.67,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2023-07,246,246.0,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2023-08,233,239.5,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2023-09,261,246.67,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2023-10,265,253.0,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2023-11,347,291.0,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2023-12,263,291.67,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-01,303,304.33,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-02,309,291.67,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-03,296,302.67,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-04,337,314.0,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-05,304,312.33,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-06,307,316.0,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-07,255,288.67,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-08,260,274.0,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-09,241,252.0,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-10,317,272.67,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-11,327,295.0,1.125,"High Effort, High Impact"
67,Ranveer Yadav,South,Kochi,2024-12,282,308.67,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2023-07,246,246.0,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2023-08,233,239.5,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2023-09,261,246.67,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2023-10,265,253.0,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2023-11,347,291.0,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2023-12,263,291.67,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-01,303,304.33,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-02,309,291.67,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-03,296,302.67,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-04,337,314.0,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-05,304,312.33,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-06,307,316.0,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-07,255,288.67,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-08,260,274.0,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-09,241,252.0,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-10,317,272.67,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-11,327,295.0,1.125,"High Effort, High Impact"
68,Logan Sami,South,Kochi,2024-12,282,308.67,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2023-07,246,246.0,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2023-08,233,239.5,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2023-09,261,246.67,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2023-10,265,253.0,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2023-11,347,291.0,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2023-12,263,291.67,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-01,303,304.33,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-02,309,291.67,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-03,296,302.67,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-04,337,314.0,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-05,304,312.33,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-06,307,316.0,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-07,255,288.67,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-08,260,274.0,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-09,241,252.0,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-10,317,272.67,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-11,327,295.0,1.125,"High Effort, High Impact"
69,Arya Shere,South,Kochi,2024-12,282,308.67,1.125,"High Effort, High Impact"
70,Faqid Savant,East,Kolkata,2023-07,1419,1419.0,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2023-08,1454,1436.5,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2023-09,1470,1447.67,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2023-10,1623,1515.67,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2023-11,1733,1608.67,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2023-12,1549,1635.0,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-01,1620,1634.0,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-02,1770,1646.33,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-03,1719,1703.0,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-04,1770,1753.0,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-05,1774,1754.33,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-06,1842,1795.33,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-07,1570,1728.67,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-08,1536,1649.33,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-09,1542,1549.33,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-10,1838,1638.67,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-11,1877,1752.33,1.028,"Low Effort, High Impact"
70,Faqid Savant,East,Kolkata,2024-12,1755,1823.33,1.028,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2023-07,1471,1471.0,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2023-08,1515,1493.0,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2023-09,1510,1498.67,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2023-10,1685,1570.0,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2023-11,1792,1662.33,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2023-12,1603,1693.33,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-01,1673,1689.33,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-02,1816,1697.33,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-03,1770,1753.0,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-04,1824,1803.33,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-05,1838,1810.67,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-06,1893,1851.67,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-07,1610,1780.33,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-08,1580,1694.33,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-09,1587,1592.33,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-10,1893,1686.67,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-11,1945,1808.33,1.036,"Low Effort, High Impact"
71,Chandresh Zachariah,East,Kolkata,2024-12,1817,1885.0,1.036,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2023-07,1453,1453.0,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2023-08,1500,1476.5,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2023-09,1503,1485.33,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2023-10,1666,1556.33,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2023-11,1768,1645.67,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2023-12,1595,1676.33,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-01,1660,1674.33,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-02,1796,1683.67,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-03,1758,1738.0,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-04,1798,1784.0,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-05,1813,1789.67,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-06,1873,1828.0,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-07,1599,1761.67,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-08,1561,1677.67,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-09,1577,1579.0,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-10,1883,1673.67,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-11,1921,1793.67,1.026,"Low Effort, High Impact"
72,Girik Khalsa,East,Kolkata,2024-12,1803,1869.0,1.026,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2023-07,1406,1406.0,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2023-08,1461,1433.5,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2023-09,1458,1441.67,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2023-10,1623,1514.0,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2023-11,1730,1603.67,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2023-12,1544,1632.33,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-01,1615,1629.67,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-02,1746,1635.0,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-03,1700,1687.0,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-04,1761,1735.67,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-05,1757,1739.33,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-06,1836,1784.67,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-07,1561,1718.0,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-08,1518,1638.33,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-09,1524,1534.33,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-10,1831,1624.33,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-11,1874,1743.0,1.028,"Low Effort, High Impact"
73,Niharika Sunder,East,Kolkata,2024-12,1768,1824.33,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2023-07,1463,1463.0,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2023-08,1505,1484.0,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2023-09,1510,1492.67,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2023-10,1684,1566.33,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2023-11,1781,1658.33,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2023-12,1595,1686.67,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-01,1669,1681.67,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-02,1810,1691.33,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-03,1765,1748.0,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-04,1817,1797.33,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-05,1824,1802.0,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-06,1898,1846.33,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-07,1606,1776.0,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-08,1572,1692.0,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-09,1581,1586.33,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-10,1882,1678.33,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-11,1938,1800.33,1.028,"Low Effort, High Impact"
74,Tanay Rattan,East,Kolkata,2024-12,1816,1878.67,1.028,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2023-07,1547,1547.0,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2023-08,1547,1547.0,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2023-09,1576,1556.67,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2023-10,1786,1636.33,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2023-11,1850,1737.33,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2023-12,1744,1793.33,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-01,1708,1767.33,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-02,1881,1777.67,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-03,1875,1821.33,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-04,1946,1900.67,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-05,1905,1908.67,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-06,1961,1937.33,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-07,1688,1851.33,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-08,1705,1784.67,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-09,1688,1693.67,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-10,1955,1782.67,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-11,1992,1878.33,1.116,"Low Effort, High Impact"
75,Nitesh Raghavan,East,Kolkata,2024-12,1860,1935.67,1.116,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2023-07,1557,1557.0,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2023-08,1565,1561.0,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2023-09,1580,1567.33,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2023-10,1810,1651.67,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2023-11,1862,1750.67,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2023-12,1747,1806.33,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-01,1725,1778.0,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-02,1896,1789.33,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-03,1891,1837.33,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-04,1951,1912.67,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-05,1912,1918.0,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-06,1967,1943.33,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-07,1693,1857.33,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-08,1723,1794.33,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-09,1700,1705.33,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-10,1972,1798.33,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-11,2009,1893.67,1.114,"Low Effort, High Impact"
76,Madhavi Lanka,East,Kolkata,2024-12,1875,1952.0,1.114,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2023-07,1581,1581.0,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2023-08,1591,1586.0,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2023-09,1607,1593.0,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2023-10,1832,1676.67,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2023-11,1891,1776.67,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2023-12,1780,1834.33,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-01,1761,1810.67,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-02,1926,1822.33,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-03,1928,1871.67,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-04,1992,1948.67,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-05,1950,1956.67,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-06,1998,1980.0,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-07,1728,1892.0,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-08,1746,1824.0,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-09,1721,1731.67,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-10,2010,1825.67,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-11,2041,1924.0,1.122,"Low Effort, High Impact"
77,Bhavika Sampath,East,Kolkata,2024-12,1901,1984.0,1.122,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2023-07,1531,1531.0,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2023-08,1530,1530.5,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2023-09,1546,1535.67,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2023-10,1764,1613.33,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2023-11,1818,1709.33,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2023-12,1728,1770.0,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-01,1683,1743.0,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-02,1843,1751.33,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-03,1859,1795.0,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-04,1906,1869.33,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-05,1865,1876.67,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-06,1916,1895.67,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-07,1661,1814.0,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-08,1676,1751.0,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-09,1655,1664.0,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-10,1926,1752.33,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-11,1950,1843.67,1.105,"Low Effort, High Impact"
78,Mohammed Gupta,East,Kolkata,2024-12,1821,1899.0,1.105,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2023-07,1608,1608.0,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2023-08,1616,1612.0,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2023-09,1635,1619.67,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2023-10,1867,1706.0,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2023-11,1925,1809.0,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2023-12,1813,1868.33,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-01,1783,1840.33,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-02,1953,1849.67,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-03,1953,1896.33,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-04,2021,1975.67,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-05,1978,1984.0,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-06,2036,2011.67,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-07,1752,1922.0,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-08,1776,1854.67,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-09,1759,1762.33,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-10,2035,1856.67,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-11,2071,1955.0,1.121,"Low Effort, High Impact"
79,Teerth Bhardwaj,East,Kolkata,2024-12,1927,2011.0,1.121,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2023-07,1563,1563.0,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2023-08,1570,1566.5,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2023-09,1578,1570.33,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2023-10,1813,1653.67,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2023-11,1871,1754.0,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2023-12,1764,1816.0,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-01,1723,1786.0,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-02,1896,1794.33,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-03,1901,1840.0,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-04,1975,1924.0,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-05,1916,1930.67,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-06,1968,1953.0,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-07,1696,1860.0,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-08,1712,1792.0,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-09,1709,1705.67,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-10,1976,1799.0,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-11,2012,1899.0,1.117,"Low Effort, High Impact"
80,Dipta Bhandari,East,Kolkata,2024-12,1872,1953.33,1.117,"Low Effort, High Impact"
81,Vansha Thakkar,East,Patna,2023-07,295,295.0,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2023-08,287,291.0,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2023-09,297,293.0,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2023-10,355,313.0,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2023-11,360,337.33,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2023-12,321,345.33,0.981,"High Effort, Low Impact"
