hcp_id,hcp_name,city_id,specialty,loyalty_tier,potential_score,potential_tier,avg_rx_lift_pct,responsiveness,priority_bucket
276,Radhika De,6,Diabetologist,Competitor_Loyal,75,High,0.632,Non-responsive,Priority B
277,Praneel Chhabra,5,GP,Switcher,53,Low,-10.566999999999998,Non-responsive,Priority D
278,Ayush Bumb,4,Cardiologist,Switcher,54,Low,2.308333333333333,Non-responsive,Priority D
279,Thomas Lall,10,GP,Competitor_Loyal,72,High,-1.9575,Non-responsive,Priority B
280,Oni Dubey,1,Cardiologist,Brand_Loyal,84,High,2.32,Non-responsive,Priority B
281,Aradhana Tailor,14,Cardiologist,Switcher,44,Low,-5.438571428571429,Non-responsive,Priority D
282,Triya Bedi,6,GP,Competitor_Loyal,59,Low,0.8599999999999999,Non-responsive,Priority D
283,Guneet Sarkar,5,GP,Brand_Loyal,84,High,-4.786,Non-responsive,Priority B
284,Balveer Rajagopalan,13,GP,Switcher,37,Low,-3.8925,Non-responsive,Priority D
285,Damini Dua,9,Cardiologist,Competitor_Loyal,78,High,14.927272727272726,Non-responsive,Priority B
286,Upma Bahl,1,Diabetologist,Competitor_Loyal,43,Low,5.340999999999999,Non-responsive,Priority D
287,Om Bose,2,GP,Brand_Loyal,59,Low,1.3837499999999996,Non-responsive,Priority D
288,Matthew Sekhon,12,GP,Switcher,76,High,17.6675,Responsive,Priority A
289,Advik Salvi,1,GP,Competitor_Loyal,81,High,7.754545454545454,Non-responsive,Priority B
290,Ranbir Khare,1,Diabetologist,Switcher,35,Low,10.835833333333333,Non-responsive,Priority D
291,Viraj Kunda,12,Cardiologist,Switcher,63,High,3.2076923076923074,Non-responsive,Priority B
292,Sarthak Sachdeva,12,Diabetologist,Competitor_Loyal,69,High,18.349166666666665,Responsive,Priority A
293,Christopher Chana,13,Cardiologist,Switcher,35,Low,16.14625,Responsive,Priority C
294,Ekaraj Hari,9,Diabetologist,Brand_Loyal,77,High,0.1727272727272726,Non-responsive,Priority B
295,Dhriti Sachdev,5,Cardiologist,Competitor_Loyal,58,Low,-3.692,Non-responsive,Priority D
296,Hemal Chad,2,GP,Competitor_Loyal,46,Low,-6.411249999999999,Non-responsive,Priority D
297,Lajita Sood,1,Diabetologist,Competitor_Loyal,55,Low,-6.011818181818182,Non-responsive,Priority D
298,Abeer Comar,12,Diabetologist,Switcher,60,High,11.828,Non-responsive,Priority B
299,Sathvik Swamy,12,Cardiologist,Switcher,33,Low,32.77090909090909,Responsive,Priority C
300,Zilmil Mander,4,GP,Brand_Loyal,39,Low,2.3183333333333334,Non-responsive,Priority D
301,Teerth Srinivas,5,GP,Competitor_Loyal,61,High,3.518,Non-responsive,Priority B
302,Patrick Vig,1,Diabetologist,Brand_Loyal,74,High,6.631818181818184,Non-responsive,Priority B
303,Liam Chadha,14,Cardiologist,Switcher,50,Low,-1.5071428571428573,Non-responsive,Priority D
304,Lila Vig,12,Cardiologist,Brand_Loyal,88,High,7.320769230769231,Non-responsive,Priority B
305,Ekavir Wable,6,Cardiologist,Switcher,61,High,5.896000000000001,Non-responsive,Priority B
306,Gaurang Ahuja,14,GP,Switcher,49,Low,7.112857142857144,Non-responsive,Priority D
307,Jairaj Panchal,10,Diabetologist,Switcher,64,High,12.8075,Non-responsive,Priority B
308,Shivansh Saini,9,GP,Brand_Loyal,55,Low,2.444,Non-responsive,Priority D
309,Kala Bera,12,Cardiologist,Competitor_Loyal,31,Low,25.65416666666667,Responsive,Priority C
310,Zaid Dara,1,GP,Competitor_Loyal,51,Low,-4.800833333333333,Non-responsive,Priority D
311,Nidhi Bora,10,Cardiologist,Switcher,81,High,1.9,Non-responsive,Priority B
312,Quincy Raj,14,GP,Competitor_Loyal,31,Low,26.96142857142857,Responsive,Priority C
313,Caleb Datta,9,Diabetologist,Brand_Loyal,91,High,4.078999999999999,Non-responsive,Priority B
314,Indali Morar,14,Diabetologist,Competitor_Loyal,54,Low,13.752857142857144,Non-responsive,Priority D
315,Ryan Chatterjee,7,Diabetologist,Switcher,57,Low,15.66,Responsive,Priority C
316,Aarini Grewal,5,Cardiologist,Competitor_Loyal,62,High,-12.036363636363637,Non-responsive,Priority B
317,Ubika Seth,12,GP,Switcher,63,High,6.815384615384615,Non-responsive,Priority B
318,Tara Tank,12,Cardiologist,Competitor_Loyal,55,Low,24.27846153846154,Responsive,Priority C
319,Shaurya Saran,13,Cardiologist,Competitor_Loyal,50,Low,-1.65125,Non-responsive,Priority D
320,Manbir Bhakta,12,GP,Switcher,59,Low,24.163076923076922,Responsive,Priority C
321,Osha Ramachandran,1,Diabetologist,Brand_Loyal,70,High,-0.9199999999999999,Non-responsive,Priority B
322,Ucchal Tiwari,7,Diabetologist,Switcher,52,Low,-4.203333333333334,Non-responsive,Priority D
323,Tanmayi Aurora,1,GP,Switcher,22,Low,-25.101428571428574,Non-responsive,Priority D
324,Faqid Goel,2,GP,Switcher,57,Low,-1.4687499999999996,Non-responsive,Priority D
325,Shivani Sinha,12,GP,Switcher,50,Low,7.448333333333333,Non-responsive,Priority D
326,Triveni Pal,5,Diabetologist,Competitor_Loyal,91,High,-5.423636363636363,Non-responsive,Priority B
327,Daksha Tak,14,Diabetologist,Brand_Loyal,82,High,8.011428571428572,Non-responsive,Priority B
328,Nisha Arora,5,GP,Competitor_Loyal,60,High,20.112000000000002,Responsive,Priority A
329,Upadhriti Maharaj,12,Diabetologist,Switcher,32,Low,9.903636363636364,Non-responsive,Priority D
330,Dalaja Kaur,6,GP,Competitor_Loyal,83,High,22.308,Responsive,Priority A
331,Ria Sagar,4,Cardiologist,Competitor_Loyal,36,Low,-3.086666666666666,Non-responsive,Priority D
332,Gaurangi Mitter,5,Cardiologist,Switcher,73,High,10.771,Non-responsive,Priority B
333,Wyatt Hayer,13,Diabetologist,Competitor_Loyal,46,Low,22.5675,Responsive,Priority C
334,Jacob Merchant,5,Diabetologist,Competitor_Loyal,71,High,49.31272727272728,Responsive,Priority A
335,Baghyawati Raja,2,Cardiologist,Switcher,72,High,1.5100000000000002,Non-responsive,Priority B
336,Advika Murthy,8,Diabetologist,Competitor_Loyal,13,Low,-4.9750000000000005,Non-responsive,Priority D
337,Omaja Grover,3,GP,Brand_Loyal,36,Low,2.6114285714285717,Non-responsive,Priority D
338,Aadhya Andra,1,Cardiologist,Competitor_Loyal,52,Low,17.771818181818183,Responsive,Priority C
339,Jack Pandey,9,Cardiologist,Competitor_Loyal,46,Low,40.60272727272727,Responsive,Priority C
340,Kamya Seth,12,Cardiologist,Switcher,39,Low,10.21,Non-responsive,Priority D
341,Ucchal Thaker,9,Cardiologist,Brand_Loyal,74,High,-6.470909090909092,Non-responsive,Priority B
342,Indali Divan,2,GP,Switcher,60,High,4.4750000000000005,Non-responsive,Priority B
343,Eta Bhakta,14,Diabetologist,Brand_Loyal,79,High,-3.268571428571429,Non-responsive,Priority B
344,Sachi Dave,6,GP,Switcher,71,High,10.905,Non-responsive,Priority B
345,Chakradev Sampath,5,Diabetologist,Switcher,57,Low,-0.6710000000000008,Non-responsive,Priority D
346,Parth Hari,12,Diabetologist,Competitor_Loyal,47,Low,-11.593333333333334,Non-responsive,Priority D
347,Oeshi Bera,3,Cardiologist,Switcher,60,High,4.772857142857142,Non-responsive,Priority B
348,Aarna Soni,14,GP,Competitor_Loyal,56,Low,1.7985714285714292,Non-responsive,Priority D
349,Advaith Acharya,10,GP,Switcher,42,Low,6.2775,Non-responsive,Priority D
350,Gautam Mane,7,Cardiologist,Brand_Loyal,73,High,7.514444444444444,Non-responsive,Priority B
351,Radha Chaudhari,1,GP,Switcher,53,Low,5.931818181818182,Non-responsive,Priority D
352,David Devi,5,GP,Brand_Loyal,47,Low,-0.4909090909090908,Non-responsive,Priority D
353,Oliver Kade,13,Cardiologist,Competitor_Loyal,45,Low,17.535,Responsive,Priority C
354,Jackson Morar,12,GP,Switcher,55,Low,1.7253846153846137,Non-responsive,Priority D
355,Manthan Lata,1,Diabetologist,Switcher,33,Low,11.9975,Non-responsive,Priority D
356,Logan Suresh,5,Cardiologist,Competitor_Loyal,69,High,-3.864,Non-responsive,Priority B
357,Ishita Sarma,7,GP,Brand_Loyal,67,High,2.7655555555555558,Non-responsive,Priority B
358,Aarna Lanka,13,Cardiologist,Competitor_Loyal,76,High,2.0425000000000004,Non-responsive,Priority B
359,Ubika Balay,11,GP,Brand_Loyal,37,Low,2.125,Non-responsive,Priority D
360,Aarna Goswami,7,GP,Switcher,57,Low,-0.4511111111111106,Non-responsive,Priority D
361,Hema Pandya,5,Cardiologist,Switcher,68,High,-0.20999999999999996,Non-responsive,Priority B
362,Vedika Handa,2,GP,Competitor_Loyal,61,High,3.755,Non-responsive,Priority B
363,Neelima Butala,6,Cardiologist,Competitor_Loyal,65,High,11.126,Non-responsive,Priority B
364,Watika Mangat,1,Cardiologist,Switcher,96,High,15.156363636363636,Responsive,Priority A
365,Fitan Loyal,5,GP,Competitor_Loyal,37,Low,-15.376363636363635,Non-responsive,Priority D
366,Yashica Upadhyay,5,Diabetologist,Switcher,57,Low,22.689,Responsive,Priority C
367,Nakul Balakrishnan,13,Cardiologist,Switcher,57,Low,5.79125,Non-responsive,Priority D
368,Forum Chandra,2,GP,Brand_Loyal,63,High,1.84875,Non-responsive,Priority B
369,Pallavi Sridhar,9,Diabetologist,Competitor_Loyal,62,High,-5.454545454545454,Non-responsive,Priority B
370,Dayamai Nori,1,Cardiologist,Switcher,53,Low,15.084166666666667,Responsive,Priority C
371,Mekhala Nanda,7,GP,Brand_Loyal,72,High,1.793333333333333,Non-responsive,Priority B
372,Vedika Handa,12,GP,Brand_Loyal,72,High,-3.38,Non-responsive,Priority B
373,Hritik Bal,1,Cardiologist,Competitor_Loyal,77,High,1.0729999999999997,Non-responsive,Priority B
374,Hitesh Chaudhuri,7,Cardiologist,Brand_Loyal,64,High,-3.1144444444444446,Non-responsive,Priority B
375,Ekta Shankar,12,Diabetologist,Switcher,79,High,7.852307692307692,Non-responsive,Priority B
376,Ganga Parikh,9,Diabetologist,Switcher,48,Low,-0.9099999999999991,Non-responsive,Priority D
377,Omya Doshi,5,GP,Competitor_Loyal,56,Low,30.766,Responsive,Priority C
378,Janani Dewan,14,GP,Brand_Loyal,58,Low,5.485714285714287,Non-responsive,Priority D
379,Edhitha Palan,11,GP,Brand_Loyal,53,Low,5.8575,Non-responsive,Priority D
380,Harrison Kashyap,12,Cardiologist,Competitor_Loyal,72,High,16.646923076923077,Responsive,Priority A
381,Urvashi Patla,8,GP,Brand_Loyal,59,Low,-0.5650000000000001,Non-responsive,Priority D
382,Ekiya Bhargava,6,Diabetologist,Switcher,72,High,7.989,Non-responsive,Priority B
383,Kabir Gopal,4,GP,Switcher,43,Low,-0.25333333333333324,Non-responsive,Priority D
384,Anika Dhaliwal,12,GP,Switcher,75,High,-0.5290909090909092,Non-responsive,Priority B
385,Ekiya Khosla,12,GP,Brand_Loyal,89,High,-0.3884615384615385,Non-responsive,Priority B
386,Leela Chakraborty,6,GP,Competitor_Loyal,74,High,19.221,Responsive,Priority A
387,Logan Sood,5,GP,Switcher,50,Low,3.6550000000000002,Non-responsive,Priority D
388,Mitali Divan,14,Cardiologist,Switcher,47,Low,15.424285714285714,Responsive,Priority C
389,Mekhala Brar,5,GP,Switcher,39,Low,11.216,Non-responsive,Priority D
390,Jagrati Buch,12,Diabetologist,Competitor_Loyal,71,High,1.7966666666666669,Non-responsive,Priority B
391,Balendra Chander,12,Diabetologist,Brand_Loyal,75,High,2.1907692307692304,Non-responsive,Priority B
392,Leena Bhatti,12,Cardiologist,Competitor_Loyal,57,Low,4.693846153846154,Non-responsive,Priority D
393,Tanveer Pandit,5,GP,Competitor_Loyal,62,High,20.46,Responsive,Priority A
394,Indali Sangha,6,Cardiologist,Switcher,49,Low,0.1289999999999992,Non-responsive,Priority D
395,Yashasvi Jain,5,GP,Brand_Loyal,47,Low,-1.3050000000000002,Non-responsive,Priority D
396,Vedhika Varty,7,Cardiologist,Switcher,46,Low,12.346666666666666,Non-responsive,Priority D
397,Parth Ray,9,Cardiologist,Competitor_Loyal,78,High,-3.9655555555555555,Non-responsive,Priority B
398,Hema Garde,7,GP,Switcher,46,Low,22.31222222222222,Responsive,Priority C
399,Mohammed Subramaniam,1,Cardiologist,Switcher,63,High,-7.669999999999999,Non-responsive,Priority B
400,Nitesh Narang,5,GP,Brand_Loyal,88,High,6.002999999999999,Non-responsive,Priority B
401,Vritti Basak,14,GP,Switcher,55,Low,0.6685714285714285,Non-responsive,Priority D
402,Caleb Verma,1,GP,Competitor_Loyal,68,High,-1.0791666666666668,Non-responsive,Priority B
403,Manthan Sethi,12,Cardiologist,Competitor_Loyal,35,Low,28.854000000000003,Responsive,Priority C
404,Zaitra Ghosh,5,Diabetologist,Competitor_Loyal,82,High,4.59,Non-responsive,Priority B
405,Jeremiah Nadig,4,Cardiologist,Switcher,30,Low,1.758333333333333,Non-responsive,Priority D
406,Chatura Bhatnagar,14,GP,Competitor_Loyal,74,High,-7.2,Non-responsive,Priority B
407,Nimrat Bajwa,6,Cardiologist,Brand_Loyal,63,High,-3.478,Non-responsive,Priority B
408,Maanas Manne,3,Diabetologist,Competitor_Loyal,48,Low,-2.06,Non-responsive,Priority D
409,Baljiwan Walla,7,Cardiologist,Competitor_Loyal,42,Low,13.294444444444444,Non-responsive,Priority D
410,Jagrati Madan,13,Cardiologist,Switcher,63,High,3.35125,Non-responsive,Priority B
411,Jagvi Varghese,5,GP,Switcher,61,High,-7.396363636363635,Non-responsive,Priority B
412,Aradhana Date,6,GP,Competitor_Loyal,77,High,-5.266,Non-responsive,Priority B
413,Onkar Karpe,13,Cardiologist,Brand_Loyal,70,High,7.2,Non-responsive,Priority B
414,Jai Sen,7,Diabetologist,Switcher,26,Low,-1.7033333333333331,Non-responsive,Priority D
415,Idika Walia,1,Diabetologist,Competitor_Loyal,66,High,-1.741666666666667,Non-responsive,Priority B
416,Vincent Kapur,12,GP,Switcher,47,Low,2.008,Non-responsive,Priority D
417,Charan Mani,1,GP,Competitor_Loyal,81,High,1.7200000000000006,Non-responsive,Priority B
418,Noah Sibal,1,GP,Switcher,66,High,-0.7327272727272729,Non-responsive,Priority B
419,Bahadurjit Patla,1,Diabetologist,Competitor_Loyal,88,High,6.5190909090909095,Non-responsive,Priority B
420,Lajita Trivedi,12,GP,Brand_Loyal,70,High,3.975833333333334,Non-responsive,Priority B
421,Liam Luthra,5,Diabetologist,Switcher,57,Low,10.857999999999999,Non-responsive,Priority D
422,Laksh Dubey,2,GP,Switcher,52,Low,-2.8362499999999997,Non-responsive,Priority D
423,Anita Saxena,10,Diabetologist,Brand_Loyal,30,Low,5.8100000000000005,Non-responsive,Priority D
424,Advika Sahni,5,Cardiologist,Competitor_Loyal,48,Low,30.274,Responsive,Priority C
425,Upma Golla,11,Diabetologist,Switcher,55,Low,3.6875,Non-responsive,Priority D
426,Nidra Raj,12,Cardiologist,Competitor_Loyal,75,High,-2.5974999999999997,Non-responsive,Priority B
427,Parth Choudhury,12,Cardiologist,Switcher,58,Low,-2.0961538461538463,Non-responsive,Priority D
428,Lohit Narula,6,GP,Switcher,53,Low,-10.011,Non-responsive,Priority D
429,Ayaan Pandey,6,GP,Competitor_Loyal,51,Low,16.589,Responsive,Priority C
430,Kamala Bassi,9,Diabetologist,Competitor_Loyal,73,High,11.806363636363637,Non-responsive,Priority B
431,Ekantika Kar,4,Diabetologist,Switcher,21,Low,8.005,Non-responsive,Priority D
432,Janani Chada,12,Diabetologist,Brand_Loyal,94,High,7.828461538461538,Non-responsive,Priority B
433,Charvi Dara,14,Cardiologist,Brand_Loyal,33,Low,-3.641428571428571,Non-responsive,Priority D
434,Ekaja Jani,5,GP,Switcher,54,Low,22.855,Responsive,Priority C
435,Samuel Luthra,7,GP,Switcher,52,Low,15.57888888888889,Responsive,Priority C
436,Pratyush Pant,15,GP,Switcher,23,Low,-1.0499999999999998,Non-responsive,Priority D
437,Xalak Mallick,15,Cardiologist,Brand_Loyal,66,High,3.935,Non-responsive,Priority B
438,Dalaja Maharaj,7,GP,Competitor_Loyal,44,Low,30.9425,Responsive,Priority C
439,Warinder Peri,3,GP,Switcher,54,Low,7.547142857142858,Non-responsive,Priority D
440,Chasmum Keer,12,GP,Brand_Loyal,55,Low,-0.3341666666666671,Non-responsive,Priority D
441,Nidra Mishra,4,GP,Competitor_Loyal,53,Low,-5.636666666666667,Non-responsive,Priority D
442,Chakrika Bains,1,Cardiologist,Switcher,33,Low,13.696000000000002,Non-responsive,Priority D
443,Upadhriti Bhat,12,GP,Competitor_Loyal,59,Low,17.371538461538464,Responsive,Priority C
444,Nidra Sharaf,5,Diabetologist,Switcher,67,High,12.05909090909091,Non-responsive,Priority B
445,Jagvi Chokshi,12,Diabetologist,Switcher,48,Low,21.091818181818184,Responsive,Priority C
446,Aadhya Jani,5,GP,Switcher,60,High,3.885454545454545,Non-responsive,Priority B
447,Krisha Palla,7,Cardiologist,Switcher,58,Low,9.918888888888889,Non-responsive,Priority D
448,Jhalak Dugar,6,Cardiologist,Competitor_Loyal,71,High,-2.7119999999999997,Non-responsive,Priority B
449,Krish Munshi,6,GP,Competitor_Loyal,81,High,-10.177000000000001,Non-responsive,Priority B
450,Aadi Narula,6,Cardiologist,Competitor_Loyal,56,Low,-8.645,Non-responsive,Priority D
451,Netra Varkey,1,Diabetologist,Competitor_Loyal,85,High,7.047499999999999,Non-responsive,Priority B
452,Ayush Banerjee,10,GP,Competitor_Loyal,40,Low,17.965,Responsive,Priority C
453,Ayaan D’Alia,1,Cardiologist,Competitor_Loyal,50,Low,13.871818181818183,Non-responsive,Priority D
454,Ria Gandhi,9,Cardiologist,Competitor_Loyal,68,High,-2.661818181818182,Non-responsive,Priority B
455,Bhavya Bose,14,GP,Brand_Loyal,60,High,1.7985714285714285,Non-responsive,Priority B
456,Radhika Bora,9,Diabetologist,Switcher,68,High,-8.740909090909092,Non-responsive,Priority B
457,Vivaan Walla,2,Diabetologist,Switcher,13,Low,4.38625,Non-responsive,Priority D
458,Balendra Hans,13,GP,Switcher,62,High,7.2837499999999995,Non-responsive,Priority B
459,Anamika Sachar,12,Diabetologist,Switcher,61,High,-1.8066666666666673,Non-responsive,Priority B
460,Ekta Sridhar,5,Cardiologist,Switcher,62,High,-4.623636363636364,Non-responsive,Priority B
461,Ayush Gole,1,Diabetologist,Competitor_Loyal,65,High,2.6590909090909096,Non-responsive,Priority B
462,Krishna Bhatnagar,3,GP,Switcher,51,Low,26.04,Responsive,Priority C
463,Girik Rau,6,Diabetologist,Competitor_Loyal,67,High,4.247999999999999,Non-responsive,Priority B
464,Sathvik Sankar,12,Diabetologist,Competitor_Loyal,51,Low,-13.885,Non-responsive,Priority D
465,Ucchal Jani,4,Cardiologist,Switcher,24,Low,2.5533333333333332,Non-responsive,Priority D
466,Harita Dugar,1,Cardiologist,Brand_Loyal,83,High,4.3549999999999995,Non-responsive,Priority B
467,Triya Kumar,1,GP,Competitor_Loyal,58,Low,-3.311,Non-responsive,Priority D
468,Chandani Brar,7,Diabetologist,Switcher,29,Low,-9.507777777777777,Non-responsive,Priority D
469,Ethan Buch,1,Cardiologist,Competitor_Loyal,67,High,3.522500000000001,Non-responsive,Priority B
470,Lakshmi Pingle,7,GP,Competitor_Loyal,61,High,3.3755555555555556,Non-responsive,Priority B
471,Yug Dhaliwal,4,Diabetologist,Competitor_Loyal,44,Low,-0.6433333333333326,Non-responsive,Priority D
472,Xalak Nazareth,5,Diabetologist,Brand_Loyal,67,High,8.302727272727273,Non-responsive,Priority B
473,Barkha Mukhopadhyay,6,GP,Switcher,81,High,8.365,Non-responsive,Priority B
474,Reva Anne,9,Cardiologist,Competitor_Loyal,73,High,5.597272727272728,Non-responsive,Priority B
475,Zarna Sharma,9,Cardiologist,Switcher,60,High,0.6236363636363639,Non-responsive,Priority B
476,Veda Handa,5,Diabetologist,Competitor_Loyal,64,High,-15.439090909090908,Non-responsive,Priority B
477,Sanaya Prasad,5,Diabetologist,Brand_Loyal,65,High,1.275,Non-responsive,Priority B
478,Warjas Tak,4,Diabetologist,Brand_Loyal,45,Low,2.7600000000000002,Non-responsive,Priority D
479,Charles Dugal,1,GP,Competitor_Loyal,80,High,0.25083333333333374,Non-responsive,Priority B
480,Laksh Iyer,7,Diabetologist,Switcher,36,Low,11.832222222222223,Non-responsive,Priority D
481,Ekani Padmanabhan,12,Diabetologist,Switcher,53,Low,16.715,Responsive,Priority C
482,Chasmum Ahuja,12,Cardiologist,Switcher,56,Low,10.231666666666667,Non-responsive,Priority D
483,Odika Nori,1,Diabetologist,Brand_Loyal,100,High,4.949166666666667,Non-responsive,Priority B
484,Janaki Trivedi,3,Cardiologist,Competitor_Loyal,59,Low,6.6242857142857146,Non-responsive,Priority D
485,Matthew Aurora,10,GP,Brand_Loyal,73,High,-0.5424999999999998,Non-responsive,Priority B
486,Kamya Sachar,12,Cardiologist,Switcher,53,Low,11.983636363636363,Non-responsive,Priority D
487,Aditya Sundaram,6,GP,Competitor_Loyal,69,High,9.638,Non-responsive,Priority B
488,Baljiwan Bhandari,2,GP,Brand_Loyal,63,High,1.1925000000000001,Non-responsive,Priority B
489,Sanaya Mani,12,GP,Brand_Loyal,68,High,-1.5200000000000005,Non-responsive,Priority B
490,Rayaan Mangal,3,GP,Competitor_Loyal,86,High,2.7014285714285715,Non-responsive,Priority B
491,Bhavini Sundaram,12,Diabetologist,Competitor_Loyal,47,Low,30.563333333333333,Responsive,Priority C
492,Daksha Gala,4,Cardiologist,Brand_Loyal,50,Low,2.7450000000000006,Non-responsive,Priority D
493,Urvi Palan,14,GP,Brand_Loyal,39,Low,6.855714285714285,Non-responsive,Priority D
494,Sanya Wable,5,Diabetologist,Competitor_Loyal,68,High,-2.307272727272727,Non-responsive,Priority B
495,Aadi Sangha,6,GP,Switcher,63,High,1.3422222222222215,Non-responsive,Priority B
496,Harshil Munshi,6,Diabetologist,Competitor_Loyal,47,Low,0.25800000000000056,Non-responsive,Priority D
