rep_id,rep_name,hcp_id,hcp_name,loyalty_tier,avg_rx_before,avg_rx_after,rx_lift,rx_lift_pct
40,Yashica Cherian,328,Nisha Arora,Competitor_Loyal,1.25,2.5,1.25,100.0
40,Yashica Cherian,377,Omya Doshi,Competitor_Loyal,0.5,1.0,0.5,100.0
40,Yashica Cherian,1036,Ikbal Gala,Competitor_Loyal,2.0,4.0,2.0,100.0
41,Yashica Issac,1335,Warhi Batta,Competitor_Loyal,1.0,2.0,1.0,100.0
42,Kashvi Edwin,1023,Aarush Kamdar,Switcher,3.0,6.0,3.0,100.0
45,Wriddhish Bhardwaj,238,Manbir Dhar,Competitor_Loyal,1.25,2.5,1.25,100.0
45,Wriddhish Bhardwaj,1478,Keya Seth,Competitor_Loyal,0.75,1.5,0.75,100.0
45,Wriddhish Bhardwaj,1825,Chandani Devan,Competitor_Loyal,1.0,2.0,1.0,100.0
47,Ekapad Walia,428,Lohit Narula,Switcher,2.67,5.33,2.67,100.0
47,Ekapad Walia,1323,Daniel Panchal,Competitor_Loyal,1.0,2.0,1.0,100.0
48,Kabir Soman,1280,Oni Swamy,Competitor_Loyal,1.5,3.0,1.5,100.0
48,Kabir Soman,1481,Caleb Kata,Switcher,2.67,5.33,2.67,100.0
50,Siddharth Zacharia,1478,Keya Seth,Competitor_Loyal,0.75,1.5,0.75,100.0
50,Siddharth Zacharia,1813,Rachit Maharaj,Competitor_Loyal,1.5,3.0,1.5,100.0
50,Siddharth Zacharia,1939,Nitesh Sengupta,Switcher,5.0,10.0,5.0,100.0
53,Jai Kota,1011,Falak Divan,Switcher,3.67,7.33,3.67,100.0
53,Jai Kota,1813,Rachit Maharaj,Competitor_Loyal,1.2,2.4,1.2,100.0
54,Devansh Nigam,1886,Fitan Balasubramanian,Competitor_Loyal,0.33,0.67,0.33,100.0
60,Kevin Solanki,398,Hema Garde,Switcher,2.67,5.33,2.67,100.0
61,Urvashi Ray,1540,Nimrat Zachariah,Switcher,2.75,5.5,2.75,100.0
62,Girindra Chatterjee,1846,Darika Rao,Competitor_Loyal,0.75,1.5,0.75,100.0
70,Faqid Savant,995,Jagat Karpe,Switcher,4.5,9.0,4.5,100.0
70,Faqid Savant,1750,Arya Lalla,Competitor_Loyal,1.0,2.0,1.0,100.0
71,Chandresh Zachariah,1027,Timothy Sarin,Competitor_Loyal,1.0,2.0,1.0,100.0
71,Chandresh Zachariah,1891,Bahadurjit Uppal,Competitor_Loyal,0.5,1.0,0.5,100.0
72,Girik Khalsa,1777,Zinal Amble,Competitor_Loyal,1.5,3.0,1.5,100.0
72,Girik Khalsa,1973,Harshil Verma,Competitor_Loyal,0.75,1.5,0.75,100.0
73,Niharika Sunder,242,Baljiwan Chahal,Competitor_Loyal,1.5,3.0,1.5,100.0
74,Tanay Rattan,1426,Aarav Sankar,Competitor_Loyal,2.0,4.0,2.0,100.0
75,Nitesh Raghavan,82,Champak Rao,Competitor_Loyal,1.0,2.0,1.0,100.0
75,Nitesh Raghavan,829,Chakrika Jani,Switcher,3.0,6.0,3.0,100.0
76,Madhavi Lanka,209,Victor Radhakrishnan,Competitor_Loyal,1.33,2.67,1.33,100.0
78,Mohammed Gupta,233,Shravya Gole,Competitor_Loyal,1.5,3.0,1.5,100.0
89,Karan Mital,317,Ubika Seth,Switcher,6.5,13.0,6.5,100.0
89,Karan Mital,464,Sathvik Sankar,Competitor_Loyal,1.5,3.0,1.5,100.0
90,Diya Bora,148,Faras Nair,Switcher,6.0,12.0,6.0,100.0
90,Diya Bora,1059,Manbir Mani,Competitor_Loyal,1.5,3.0,1.5,100.0
90,Diya Bora,1213,Hamsini Srinivas,Competitor_Loyal,0.75,1.5,0.75,100.0
91,Tara Chaudhry,1213,Hamsini Srinivas,Competitor_Loyal,1.0,2.0,1.0,100.0
91,Tara Chaudhry,1816,Isaiah Sachdev,Competitor_Loyal,1.33,2.67,1.33,100.0
93,Kevin Palla,309,Kala Bera,Competitor_Loyal,1.0,2.0,1.0,100.0
94,Yash Pingle,1013,Tristan Sankaran,Competitor_Loyal,1.5,3.0,1.5,100.0
96,Abhiram Mistry,1449,Shaurya Bhardwaj,Competitor_Loyal,1.5,3.0,1.5,100.0
97,Krish Lalla,340,Kamya Seth,Switcher,4.0,8.0,4.0,100.0
97,Krish Lalla,778,Riya Dhingra,Competitor_Loyal,1.0,2.0,1.0,100.0
97,Krish Lalla,919,Sudiksha Sura,Switcher,3.0,6.0,3.0,100.0
97,Krish Lalla,1963,Jairaj Maharaj,Switcher,4.0,8.0,4.0,100.0
97,Krish Lalla,1993,Chandresh De,Competitor_Loyal,1.5,3.0,1.5,100.0
98,Hredhaan Dugal,1706,Vyanjana Som,Competitor_Loyal,1.5,3.0,1.5,100.0
99,Baghyawati Kade,1066,Guneet Varty,Competitor_Loyal,1.5,3.0,1.5,100.0
99,Baghyawati Kade,1573,Nandini Sachdev,Competitor_Loyal,1.5,3.0,1.5,100.0
100,Samar Lalla,1173,Oscar Sura,Switcher,1.0,2.0,1.0,100.0
100,Samar Lalla,1963,Jairaj Maharaj,Switcher,4.0,8.0,4.0,100.0
101,Zayan Behl,1463,Ladli Narang,Competitor_Loyal,2.0,4.0,2.0,100.0
102,Pallavi Malhotra,59,Gunbir Wali,Switcher,3.0,6.0,3.0,100.0
103,Aarush Nath,90,Keya Goyal,Switcher,1.13,2.25,1.13,100.0
103,Aarush Nath,958,Nisha Chaudhari,Competitor_Loyal,1.75,3.5,1.75,100.0
105,Prisha Andra,984,Bhanumati Krishnamurthy,Switcher,2.86,5.71,2.86,100.0
108,Joshua Barman,1790,Pavani Wali,Switcher,3.0,6.0,3.0,100.0
109,Janya Baral,1786,Qasim Prabhakar,Competitor_Loyal,1.28,2.56,1.28,100.0
111,Irya Ray,557,Gagan Vala,Competitor_Loyal,1.0,2.0,1.0,100.0
116,Lavanya Barad,1776,Varsha Pall,Competitor_Loyal,1.0,2.0,1.0,100.0
117,Tristan Iyengar,1324,Agastya Swamy,Competitor_Loyal,0.34,0.68,0.34,100.0
12,Hemangini Lalla,222,Zashil Devan,Switcher,5.0,9.83,4.83,96.67
27,Simon Tata,1208,Gaurangi Deol,Switcher,2.13,4.17,2.04,96.08
74,Tanay Rattan,1142,Harini Dada,Switcher,3.0,5.83,2.83,94.44
100,Samar Lalla,1728,Mitesh Mandal,Competitor_Loyal,1.6,3.1,1.5,93.75
98,Hredhaan Dugal,1254,Isaiah Bhagat,Switcher,4.6,8.9,4.3,93.48
74,Tanay Rattan,39,William Gandhi,Switcher,7.5,14.5,7.0,93.33
79,Teerth Bhardwaj,1867,Barkha Bakshi,Switcher,5.0,9.67,4.67,93.33
58,Ekavir Varkey,251,Gaurav Kapadia,Competitor_Loyal,0.88,1.69,0.81,92.86
78,Mohammed Gupta,1545,Anirudh Tripathi,Competitor_Loyal,2.0,3.86,1.86,92.86
116,Lavanya Barad,1870,Yahvi Sampath,Competitor_Loyal,1.4,2.7,1.3,92.86
35,Upadhriti Wadhwa,240,Udant Aggarwal,Switcher,6.0,11.5,5.5,91.67
38,Radhika Dugar,1237,Pushti Ramachandran,Switcher,6.0,11.5,5.5,91.67
50,Siddharth Zacharia,846,Atharv Nagar,Competitor_Loyal,2.0,3.83,1.83,91.67
72,Girik Khalsa,5,Tara Sharma,Switcher,6.0,11.5,5.5,91.67
98,Hredhaan Dugal,1134,Qushi Naik,Switcher,6.0,11.5,5.5,91.67
46,Farhan Chada,944,Praneel Kapoor,Switcher,5.6,10.7,5.1,91.07
5,Viraj Tiwari,156,Ijaya Rege,Switcher,5.5,10.5,5.0,90.91
36,Advay Contractor,88,Azad Choudhary,Switcher,5.5,10.5,5.0,90.91
53,Jai Kota,1497,Pushti Murty,Switcher,5.5,10.5,5.0,90.91
101,Zayan Behl,816,Azaan Keer,Switcher,5.5,10.5,5.0,90.91
100,Samar Lalla,920,Bachittar Rege,Switcher,5.13,9.75,4.63,90.24
36,Advay Contractor,896,Chakrika Koshy,Switcher,5.0,9.5,4.5,90.0
42,Kashvi Edwin,424,Advika Sahni,Competitor_Loyal,1.25,2.38,1.13,90.0
43,Ekiya Suresh,896,Chakrika Koshy,Switcher,5.0,9.5,4.5,90.0
43,Ekiya Suresh,1894,Upma Mangal,Competitor_Loyal,1.67,3.17,1.5,90.0
75,Nitesh Raghavan,1555,Yadavi Palan,Competitor_Loyal,1.67,3.17,1.5,90.0
76,Madhavi Lanka,1588,Jagrati Mody,Switcher,5.0,9.5,4.5,90.0
90,Diya Bora,143,Darsh Chana,Switcher,5.0,9.5,4.5,90.0
92,Tanay Toor,1580,Faras Sur,Competitor_Loyal,1.67,3.17,1.5,90.0
100,Samar Lalla,1579,Akshay Choudhury,Competitor_Loyal,1.67,3.17,1.5,90.0
108,Joshua Barman,293,Christopher Chana,Switcher,4.0,7.6,3.6,90.0
110,Shivansh Krish,607,Faris Raman,Switcher,1.0,1.9,0.9,90.0
107,Kala Divan,1722,Widisha Dixit,Switcher,3.7,7.0,3.3,89.19
41,Yashica Issac,345,Chakradev Sampath,Switcher,4.6,8.7,4.1,89.13
103,Aarush Nath,1452,Banjeet Deol,Switcher,4.55,8.59,4.05,89.0
1,Aryan Maharaj,1087,Zayyan Sridhar,Competitor_Loyal,1.5,2.83,1.33,88.89
36,Advay Contractor,1621,Edhitha Patel,Competitor_Loyal,2.25,4.25,2.0,88.89
61,Urvashi Ray,1553,Avni Swamy,Competitor_Loyal,0.9,1.7,0.8,88.89
75,Nitesh Raghavan,1153,Manthan Pau,Switcher,4.5,8.5,4.0,88.89
75,Nitesh Raghavan,1644,Krish Kumar,Switcher,3.0,5.67,2.67,88.89
89,Karan Mital,816,Azaan Keer,Switcher,4.5,8.5,4.0,88.89
93,Kevin Palla,616,Prisha Nadig,Switcher,4.5,8.5,4.0,88.89
99,Baghyawati Kade,630,Jagrati Choudhary,Switcher,5.29,9.93,4.64,87.84
8,Nathaniel Sami,1133,Yagnesh Shetty,Competitor_Loyal,1.33,2.5,1.17,87.5
11,Lajita Chatterjee,1439,Lipika Setty,Switcher,4.0,7.5,3.5,87.5
58,Ekavir Varkey,74,Yasti Borde,Switcher,4.0,7.5,3.5,87.5
78,Mohammed Gupta,1658,Amara Dyal,Competitor_Loyal,2.0,3.75,1.75,87.5
91,Tara Chaudhry,318,Tara Tank,Competitor_Loyal,1.33,2.5,1.17,87.5
93,Kevin Palla,299,Sathvik Swamy,Switcher,4.0,7.5,3.5,87.5
93,Kevin Palla,621,Siddharth Ghose,Switcher,4.0,7.5,3.5,87.5
94,Yash Pingle,403,Manthan Sethi,Competitor_Loyal,0.8,1.5,0.7,87.5
95,Nakul Sarma,1449,Shaurya Bhardwaj,Competitor_Loyal,1.33,2.5,1.17,87.5
97,Krish Lalla,77,Sanaya Thaman,Switcher,4.0,7.5,3.5,87.5
105,Prisha Andra,845,Chandresh Mohanty,Competitor_Loyal,1.0,1.88,0.88,87.5
40,Yashica Cherian,877,Chanchal Sheth,Switcher,5.17,9.67,4.5,87.1
12,Hemangini Lalla,370,Dayamai Nori,Switcher,5.0,9.33,4.33,86.67
74,Tanay Rattan,1827,Kevin Chopra,Switcher,3.67,6.83,3.17,86.36
8,Nathaniel Sami,1367,William Maharaj,Switcher,5.8,10.8,5.0,86.21
7,Saumya Mall,1926,Jyoti Solanki,Switcher,3.5,6.5,3.0,85.71
38,Radhika Dugar,1098,Advay Lal,Competitor_Loyal,1.75,3.25,1.5,85.71
39,Aarush Lall,703,Aishani Pau,Switcher,3.5,6.5,3.0,85.71
41,Yashica Issac,1488,Zayan Koshy,Switcher,3.5,6.5,3.0,85.71
59,Arya Sunder,235,Ganga Keer,Competitor_Loyal,1.17,2.17,1.0,85.71
62,Girindra Chatterjee,409,Baljiwan Walla,Competitor_Loyal,0.88,1.63,0.75,85.71
42,Kashvi Edwin,258,Daksh Andra,Switcher,5.67,10.5,4.83,85.29
51,Devika Rastogi,748,Jatin Rajagopalan,Competitor_Loyal,1.5,2.78,1.28,85.19
4,Ayushman Chander,1820,Mekhala Pau,Brand_Loyal,3.33,6.17,2.83,85.0
8,Nathaniel Sami,1820,Mekhala Pau,Brand_Loyal,3.33,6.17,2.83,85.0
9,Arunima Dugal,1820,Mekhala Pau,Brand_Loyal,3.33,6.17,2.83,85.0
44,Isaac Patil,734,Chanakya Konda,Switcher,6.11,11.28,5.17,84.55
71,Chandresh Zachariah,1997,Zayan Jain,Switcher,5.33,9.83,4.5,84.38
6,Rushil Saini,453,Ayaan D’Alia,Competitor_Loyal,1.5,2.75,1.25,83.33
7,Saumya Mall,1049,Vaishnavi Bora,Competitor_Loyal,1.5,2.75,1.25,83.33
12,Hemangini Lalla,1198,Upasna Srinivas,Switcher,4.5,8.25,3.75,83.33
34,Devansh Rajan,539,Yashodhara Ratti,Competitor_Loyal,2.0,3.67,1.67,83.33
40,Yashica Cherian,1074,Udyati Mohanty,Switcher,3.0,5.5,2.5,83.33
42,Kashvi Edwin,301,Teerth Srinivas,Competitor_Loyal,2.0,3.67,1.67,83.33
54,Devansh Nigam,1079,Sachi Suresh,Competitor_Loyal,2.0,3.67,1.67,83.33
61,Urvashi Ray,265,Nitesh Raval,Switcher,4.0,7.33,3.33,83.33
92,Tanay Toor,1761,Upasna Setty,Switcher,3.0,5.5,2.5,83.33
99,Baghyawati Kade,403,Manthan Sethi,Competitor_Loyal,1.0,1.83,0.83,83.33
103,Aarush Nath,333,Wyatt Hayer,Competitor_Loyal,0.75,1.38,0.63,83.33
107,Kala Divan,1742,Vyanjana Chopra,Switcher,1.5,2.75,1.25,83.33
72,Girik Khalsa,1153,Manthan Pau,Switcher,3.83,7.0,3.17,82.61
100,Samar Lalla,143,Darsh Chana,Switcher,5.75,10.5,4.75,82.61
43,Ekiya Suresh,1556,Maanas Rao,Switcher,5.67,10.33,4.67,82.35
104,Adweta Edwin,59,Gunbir Wali,Switcher,3.42,6.23,2.81,82.02
9,Arunima Dugal,815,Zayyan Naik,Switcher,2.75,5.0,2.25,81.82
52,Raksha Varughese,683,Orinder Mishra,Competitor_Loyal,1.0,1.82,0.82,81.82
54,Devansh Nigam,687,Isha Ghose,Competitor_Loyal,1.38,2.5,1.13,81.82
61,Urvashi Ray,1875,Girik Pradhan,Competitor_Loyal,1.22,2.22,1.0,81.82
73,Niharika Sunder,1775,Veer Subramaniam,Brand_Loyal,8.25,15.0,6.75,81.82
75,Nitesh Raghavan,738,Diya Sangha,Competitor_Loyal,2.75,5.0,2.25,81.82
89,Karan Mital,329,Upadhriti Maharaj,Switcher,3.67,6.67,3.0,81.82
98,Hredhaan Dugal,616,Prisha Nadig,Switcher,5.5,10.0,4.5,81.82
100,Samar Lalla,1209,Jeevika Setty,Switcher,5.5,10.0,4.5,81.82
60,Kevin Solanki,654,Urvi Deo,Switcher,4.56,8.28,3.72,81.71
97,Krish Lalla,1727,Hema Keer,Brand_Loyal,6.33,11.5,5.17,81.58
62,Girindra Chatterjee,1065,Chanchal Mannan,Switcher,3.38,6.13,2.75,81.48
1,Aryan Maharaj,741,Jairaj Balakrishnan,Competitor_Loyal,1.6,2.9,1.3,81.25
35,Upadhriti Wadhwa,332,Gaurangi Mitter,Switcher,5.33,9.67,4.33,81.25
74,Tanay Rattan,3,Jalsa Parsa,Competitor_Loyal,1.6,2.9,1.3,81.25
75,Nitesh Raghavan,1777,Zinal Amble,Competitor_Loyal,1.6,2.9,1.3,81.25
96,Abhiram Mistry,706,Ekalinga Rama,Competitor_Loyal,2.67,4.83,2.17,81.25
60,Kevin Solanki,1246,Daksh Varma,Competitor_Loyal,1.17,2.11,0.94,80.95
95,Nakul Sarma,685,Chaitaly Mann,Switcher,2.63,4.75,2.13,80.95
61,Urvashi Ray,1739,Mason Divan,Switcher,3.71,6.71,3.0,80.77
92,Tanay Toor,706,Ekalinga Rama,Competitor_Loyal,2.6,4.7,2.1,80.77
93,Kevin Palla,1626,Anusha Doshi,Brand_Loyal,11.5,20.75,9.25,80.43
115,Amara Dutta,201,Anjali Sachdeva,Switcher,4.44,8.0,3.56,80.28
91,Tara Chaudhry,560,Sachi Toor,Switcher,6.86,12.36,5.5,80.21
3,Gagan Sami,269,Aarini Subramaniam,Competitor_Loyal,1.25,2.25,1.0,80.0
7,Saumya Mall,1090,Janaki Varghese,Competitor_Loyal,1.67,3.0,1.33,80.0
35,Upadhriti Wadhwa,389,Mekhala Brar,Switcher,2.5,4.5,2.0,80.0
38,Radhika Dugar,389,Mekhala Brar,Switcher,2.5,4.5,2.0,80.0
41,Yashica Issac,1687,Chameli Mani,Switcher,2.5,4.5,2.0,80.0
41,Yashica Issac,1793,Farhan Sengupta,Switcher,5.0,9.0,4.0,80.0
42,Kashvi Edwin,969,Ethan Sen,Competitor_Loyal,2.5,4.5,2.0,80.0
50,Siddharth Zacharia,1630,Kamya Date,Switcher,2.5,4.5,2.0,80.0
52,Raksha Varughese,330,Dalaja Kaur,Competitor_Loyal,2.5,4.5,2.0,80.0
61,Urvashi Ray,1846,Darika Rao,Competitor_Loyal,0.63,1.13,0.5,80.0
77,Bhavika Sampath,1891,Bahadurjit Uppal,Competitor_Loyal,0.83,1.5,0.67,80.0
79,Teerth Bhardwaj,1142,Harini Dada,Switcher,3.89,7.0,3.11,80.0
89,Karan Mital,690,Dhruv Soman,Competitor_Loyal,2.5,4.5,2.0,80.0
90,Diya Bora,445,Jagvi Chokshi,Switcher,5.0,9.0,4.0,80.0
90,Diya Bora,1520,Krishna Ramaswamy,Competitor_Loyal,1.25,2.25,1.0,80.0
91,Tara Chaudhry,120,Lajita Munshi,Competitor_Loyal,2.5,4.5,2.0,80.0
93,Kevin Palla,1096,Brinda Sinha,Competitor_Loyal,1.25,2.25,1.0,80.0
93,Kevin Palla,1805,Azad Jaggi,Switcher,3.75,6.75,3.0,80.0
100,Samar Lalla,120,Lajita Munshi,Competitor_Loyal,2.5,4.5,2.0,80.0
101,Zayan Behl,499,Tarak Vohra,Switcher,5.0,9.0,4.0,80.0
111,Irya Ray,1393,Gautami Bhatti,Competitor_Loyal,0.63,1.13,0.5,80.0
94,Yash Pingle,1724,Jonathan Tiwari,Switcher,6.4,11.5,5.1,79.69
43,Ekiya Suresh,734,Chanakya Konda,Switcher,5.4,9.7,4.3,79.63
80,Dipta Bhandari,1311,Avni Dey,Switcher,3.86,6.93,3.07,79.63
99,Baghyawati Kade,809,Baljiwan Jaggi,Switcher,5.67,10.17,4.5,79.41
4,Ayushman Chander,553,Chandran Bumb,Switcher,4.0,7.17,3.17,79.17
63,Irya Sampath,1446,Chaitaly Sheth,Switcher,4.75,8.5,3.75,78.95
105,Prisha Andra,83,Yutika D’Alia,Switcher,2.54,4.54,2.0,78.79
34,Devansh Rajan,159,Siddharth Gupta,Switcher,7.0,12.5,5.5,78.57
96,Abhiram Mistry,560,Sachi Toor,Switcher,7.0,12.5,5.5,78.57
99,Baghyawati Kade,892,Utkarsh Sahni,Switcher,4.0,7.14,3.14,78.57
103,Aarush Nath,8,Abhiram Bir,Brand_Loyal,4.67,8.33,3.67,78.57
58,Ekavir Varkey,396,Vedhika Varty,Switcher,3.56,6.33,2.78,78.13
25,Diya Rattan,15,Indira Nigam,Switcher,3.57,6.36,2.79,78.0
2,Udant Dewan,1611,Tarak Kaul,Switcher,4.5,8.0,3.5,77.78
3,Gagan Sami,1611,Tarak Kaul,Switcher,4.5,8.0,3.5,77.78
3,Gagan Sami,1871,Ishwar Kamdar,Switcher,4.5,8.0,3.5,77.78
5,Viraj Tiwari,442,Chakrika Bains,Switcher,4.5,8.0,3.5,77.78
11,Lajita Chatterjee,1140,Hardik Contractor,Competitor_Loyal,1.29,2.29,1.0,77.78
35,Upadhriti Wadhwa,434,Ekaja Jani,Switcher,4.5,8.0,3.5,77.78
41,Yashica Issac,444,Nidra Sharaf,Switcher,4.5,8.0,3.5,77.78
42,Kashvi Edwin,726,Nilima Tata,Switcher,4.5,8.0,3.5,77.78
62,Girindra Chatterjee,1850,Watika Johal,Switcher,4.5,8.0,3.5,77.78
76,Madhavi Lanka,608,Varenya Kade,Switcher,3.0,5.33,2.33,77.78
98,Hredhaan Dugal,1183,Tarak Venkataraman,Switcher,4.5,8.0,3.5,77.78
105,Prisha Andra,1855,Abhimanyu Gola,Switcher,3.68,6.53,2.85,77.6
34,Devansh Rajan,963,Omkaar Rai,Switcher,5.0,8.88,3.88,77.5
80,Dipta Bhandari,164,Nidhi Sant,Switcher,5.17,9.17,4.0,77.42
53,Jai Kota,111,Gabriel Chaudhry,Switcher,6.63,11.75,5.13,77.36
43,Ekiya Suresh,1557,Ijaya Muni,Switcher,3.67,6.5,2.83,77.27
43,Ekiya Suresh,153,Ladli Purohit,Switcher,4.33,7.67,3.33,76.92
48,Kabir Soman,429,Ayaan Pandey,Competitor_Loyal,1.44,2.56,1.11,76.92
51,Devika Rastogi,1398,Kevin Mittal,Competitor_Loyal,1.86,3.29,1.43,76.92
92,Tanay Toor,1581,Urishilla Bedi,Switcher,4.33,7.67,3.33,76.92
99,Baghyawati Kade,606,Shivani Merchant,Switcher,6.5,11.5,5.0,76.92
101,Zayan Behl,1428,Jai Karan,Competitor_Loyal,2.17,3.83,1.67,76.92
43,Ekiya Suresh,500,Vincent Ravel,Switcher,3.0,5.3,2.3,76.67
113,Nitara Bakshi,1776,Varsha Pall,Competitor_Loyal,1.15,2.04,0.88,76.67
1,Aryan Maharaj,1532,Yasti Solanki,Switcher,5.25,9.25,4.0,76.19
2,Udant Dewan,661,Gayathri Balakrishnan,Switcher,4.83,8.5,3.67,75.86
1,Aryan Maharaj,1351,Tripti Dua,Competitor_Loyal,2.0,3.5,1.5,75.0
2,Udant Dewan,453,Ayaan D’Alia,Competitor_Loyal,1.33,2.33,1.0,75.0
7,Saumya Mall,417,Charan Mani,Competitor_Loyal,2.0,3.5,1.5,75.0
7,Saumya Mall,1081,Chaitanya Sarin,Competitor_Loyal,1.56,2.72,1.17,75.0
9,Arunima Dugal,1639,Yashodhara Mahajan,Switcher,2.0,3.5,1.5,75.0
9,Arunima Dugal,1735,Yashodhara Ratta,Switcher,3.33,5.83,2.5,75.0
18,Lajita Mall,1016,Charles Natt,Competitor_Loyal,1.0,1.75,0.75,75.0
34,Devansh Rajan,1104,Ekansh Dora,Competitor_Loyal,2.0,3.5,1.5,75.0
35,Upadhriti Wadhwa,703,Aishani Pau,Switcher,4.0,7.0,3.0,75.0
40,Yashica Cherian,1369,Dipta Goel,Switcher,6.0,10.5,4.5,75.0
42,Kashvi Edwin,703,Aishani Pau,Switcher,3.0,5.25,2.25,75.0
42,Kashvi Edwin,1680,Chandani Soman,Competitor_Loyal,2.0,3.5,1.5,75.0
43,Ekiya Suresh,1619,Ijaya Soni,Competitor_Loyal,2.0,3.5,1.5,75.0
44,Isaac Patil,1962,Omaja Morar,Competitor_Loyal,2.0,3.5,1.5,75.0
47,Ekapad Walia,115,Tanay Sood,Competitor_Loyal,2.0,3.5,1.5,75.0
50,Siddharth Zacharia,1881,Nachiket Yadav,Competitor_Loyal,1.5,2.63,1.13,75.0
52,Raksha Varughese,1323,Daniel Panchal,Competitor_Loyal,1.33,2.33,1.0,75.0
52,Raksha Varughese,1496,Viraj Dutta,Competitor_Loyal,2.0,3.5,1.5,75.0
52,Raksha Varughese,1847,Isaiah Khosla,Switcher,6.0,10.5,4.5,75.0
52,Raksha Varughese,1964,Anthony Bhattacharyya,Competitor_Loyal,2.0,3.5,1.5,75.0
54,Devansh Nigam,1189,Nisha Savant,Switcher,6.0,10.5,4.5,75.0
57,Ekansh Balay,137,Devika Dayal,Competitor_Loyal,1.5,2.63,1.13,75.0
57,Ekansh Balay,1553,Avni Swamy,Competitor_Loyal,1.2,2.1,0.9,75.0
62,Girindra Chatterjee,1799,Balveer Mannan,Competitor_Loyal,0.86,1.5,0.64,75.0
69,Arya Shere,1297,Udant Sha,Competitor_Loyal,0.94,1.65,0.71,75.0
78,Mohammed Gupta,1795,Charles Dyal,Competitor_Loyal,1.2,2.1,0.9,75.0
79,Teerth Bhardwaj,1433,William Acharya,Competitor_Loyal,2.0,3.5,1.5,75.0
89,Karan Mital,392,Leena Bhatti,Competitor_Loyal,2.0,3.5,1.5,75.0
89,Karan Mital,1494,Avni Maharaj,Brand_Loyal,6.67,11.67,5.0,75.0
93,Kevin Palla,519,Chaitaly Bhagat,Switcher,6.0,10.5,4.5,75.0
94,Yash Pingle,340,Kamya Seth,Switcher,3.6,6.3,2.7,75.0
96,Abhiram Mistry,1371,Dayita Shroff,Competitor_Loyal,2.0,3.5,1.5,75.0
97,Krish Lalla,932,Lavanya Bhagat,Competitor_Loyal,1.33,2.33,1.0,75.0
97,Krish Lalla,1227,Garima Sama,Switcher,4.0,7.0,3.0,75.0
99,Baghyawati Kade,1193,Chaitanya Kaur,Competitor_Loyal,1.0,1.75,0.75,75.0
99,Baghyawati Kade,1594,Peter Sarna,Competitor_Loyal,2.0,3.5,1.5,75.0
101,Zayan Behl,19,Ishita Shanker,Competitor_Loyal,1.33,2.33,1.0,75.0
101,Zayan Behl,309,Kala Bera,Competitor_Loyal,1.0,1.75,0.75,75.0
102,Pallavi Malhotra,930,Viraj Bora,Switcher,4.0,7.0,3.0,75.0
103,Aarush Nath,1380,Manthan Som,Switcher,2.67,4.67,2.0,75.0
105,Prisha Andra,1713,Pranav Ram,Competitor_Loyal,1.11,1.94,0.83,75.0
72,Girik Khalsa,850,Hemangini Rao,Switcher,3.83,6.67,2.83,73.91
73,Niharika Sunder,829,Chakrika Jani,Switcher,3.83,6.67,2.83,73.91
107,Kala Divan,869,Omya Agrawal,Competitor_Loyal,1.44,2.5,1.06,73.91
99,Baghyawati Kade,943,Girindra Barad,Brand_Loyal,6.33,11.0,4.67,73.68
6,Rushil Saini,1967,Girik Keer,Switcher,3.75,6.5,2.75,73.33
74,Tanay Rattan,1116,Baghyawati Sarma,Switcher,6.0,10.4,4.4,73.33
101,Zayan Behl,158,Joshua Menon,Competitor_Loyal,1.07,1.86,0.79,73.33
51,Devika Rastogi,1710,Parth Swaminathan,Switcher,4.63,8.0,3.38,72.97
38,Radhika Dugar,366,Yashica Upadhyay,Switcher,4.8,8.3,3.5,72.92
38,Radhika Dugar,277,Praneel Chhabra,Switcher,5.5,9.5,4.0,72.73
40,Yashica Cherian,257,Omaja Rege,Switcher,5.5,9.5,4.0,72.73
60,Kevin Solanki,569,Chaman Lalla,Switcher,2.75,4.75,2.0,72.73
91,Tara Chaudhry,641,Lajita Bassi,Switcher,5.5,9.5,4.0,72.73
99,Baghyawati Kade,1963,Jairaj Maharaj,Switcher,5.5,9.5,4.0,72.73
111,Irya Ray,1683,Utkarsh Sule,Switcher,3.73,6.43,2.7,72.32
10,Gayathri Chaudry,105,Siya Thakur,Switcher,4.5,7.75,3.25,72.22
54,Devansh Nigam,526,Manya Merchant,Competitor_Loyal,1.8,3.1,1.3,72.22
59,Arya Sunder,1246,Daksh Varma,Competitor_Loyal,1.29,2.21,0.93,72.22
90,Diya Bora,464,Sathvik Sankar,Competitor_Loyal,1.29,2.21,0.93,72.22
94,Yash Pingle,288,Matthew Sekhon,Switcher,7.67,13.17,5.5,71.74
3,Gagan Sami,508,Farhan Raja,Switcher,6.0,10.3,4.3,71.67
51,Devika Rastogi,1965,Ekantika Mander,Switcher,5.25,9.0,3.75,71.43
52,Raksha Varughese,736,Jasmit Nanda,Switcher,3.5,6.0,2.5,71.43
52,Raksha Varughese,1879,Vanya Bobal,Switcher,3.5,6.0,2.5,71.43
63,Irya Sampath,1633,Neha Dhawan,Competitor_Loyal,0.88,1.5,0.63,71.43
70,Faqid Savant,34,Ira Pai,Switcher,7.0,12.0,5.0,71.43
75,Nitesh Raghavan,1702,Siddharth Doctor,Competitor_Loyal,1.4,2.4,1.0,71.43
