hcp_id,hcp_name,city_name,specialty,loyalty_tier,potential_score,total_visits,active_months,visits_per_month,potential_quartile,visit_quartile,coverage_flag
1716,Sanaya Dutta,Kolkata,Diabetologist,Switcher,59,40,16,2.22,2,2,Appropriately-covered
1647,Hemang Ganesan,Mumbai,Diabetologist,Competitor_Loyal,59,42,17,2.33,2,3,Appropriately-covered
946,Udant Mohanty,Hyderabad,Diabetologist,Switcher,59,43,16,2.39,2,3,Appropriately-covered
1928,Peter Agarwal,Chennai,Cardiologist,Competitor_Loyal,59,44,16,2.44,2,3,Appropriately-covered
583,Ayushman Raja,Chennai,GP,Competitor_Loyal,59,46,17,2.56,2,3,Appropriately-covered
1334,Balvan Verma,Mumbai,Cardiologist,Competitor_Loyal,59,46,18,2.56,2,3,Appropriately-covered
1270,Sanaya Basu,Hyderabad,Diabetologist,Switcher,59,47,16,2.61,2,3,Appropriately-covered
1627,Ekavir Mittal,Mumbai,Cardiologist,Brand_Loyal,59,47,18,2.61,2,3,Appropriately-covered
1510,Ojasvi Ganguly,Pune,Diabetologist,Brand_Loyal,59,51,17,2.83,2,3,Appropriately-covered
535,Chatresh Mahajan,Ahmedabad,Diabetologist,Brand_Loyal,59,52,17,2.89,2,3,Appropriately-covered
1414,Udant Gill,Chennai,Diabetologist,Switcher,59,52,18,2.89,2,3,Appropriately-covered
942,Jairaj Wason,Pune,GP,Switcher,59,57,17,3.17,2,4,Appropriately-covered
1955,Ucchal Joshi,Pune,Cardiologist,Switcher,59,58,17,3.22,2,4,Appropriately-covered
239,Vanya Sarin,Pune,GP,Switcher,59,59,17,3.28,2,4,Appropriately-covered
704,Indrajit Shroff,Pune,Diabetologist,Switcher,59,64,18,3.56,2,4,Appropriately-covered
287,Om Bose,Lucknow,GP,Brand_Loyal,59,68,17,3.78,2,4,Appropriately-covered
130,Aarav Pandit,Jaipur,GP,Switcher,59,78,18,4.33,2,4,Appropriately-covered
782,Lila Prakash,Jaipur,Cardiologist,Brand_Loyal,59,88,18,4.89,2,4,Appropriately-covered
1112,Chakradev Kannan,Lucknow,Cardiologist,Brand_Loyal,59,89,18,4.94,2,4,Appropriately-covered
144,Jalsa Mani,Indore,GP,Brand_Loyal,59,100,18,5.56,2,4,Appropriately-covered
484,Janaki Trivedi,Jaipur,Cardiologist,Competitor_Loyal,59,111,18,6.17,2,4,Appropriately-covered
381,Urvashi Patla,Kochi,GP,Brand_Loyal,59,123,18,6.83,2,4,Appropriately-covered
780,Yadavi Ganguly,Chandigarh,Diabetologist,Brand_Loyal,59,149,18,8.28,2,4,Appropriately-covered
1216,Nathaniel Tara,Chandigarh,GP,Brand_Loyal,59,163,18,9.06,2,4,Appropriately-covered
1039,Michael Hayre,Bangalore,GP,Switcher,58,19,9,1.06,2,1,Appropriately-covered
1119,Yuvraj Dani,Delhi,Diabetologist,Switcher,58,24,13,1.33,2,1,Appropriately-covered
565,Fitan Tata,Bangalore,Diabetologist,Switcher,58,26,14,1.44,2,1,Appropriately-covered
1369,Dipta Goel,Bangalore,Cardiologist,Switcher,58,26,16,1.44,2,1,Appropriately-covered
762,Timothy Kanda,Bangalore,Diabetologist,Brand_Loyal,58,27,14,1.5,2,1,Appropriately-covered
1849,Vyanjana Chand,Delhi,Cardiologist,Switcher,58,27,14,1.5,2,1,Appropriately-covered
1976,Ojasvi Pillay,Mumbai,Cardiologist,Switcher,58,28,13,1.56,2,1,Appropriately-covered
1808,Reyansh Mutti,Delhi,Cardiologist,Competitor_Loyal,58,29,13,1.61,2,1,Appropriately-covered
5,Tara Sharma,Kolkata,Cardiologist,Switcher,58,30,14,1.67,2,1,Appropriately-covered
159,Siddharth Gupta,Bangalore,Diabetologist,Switcher,58,30,15,1.67,2,1,Appropriately-covered
1136,Anthony Randhawa,Bangalore,GP,Competitor_Loyal,58,30,13,1.67,2,1,Appropriately-covered
1178,Michael Sandhu,Mumbai,Diabetologist,Brand_Loyal,58,30,17,1.67,2,1,Appropriately-covered
1433,William Acharya,Kolkata,Diabetologist,Competitor_Loyal,58,30,15,1.67,2,1,Appropriately-covered
1898,Azaan Chand,Delhi,Diabetologist,Competitor_Loyal,58,32,15,1.78,2,1,Appropriately-covered
85,Yachana Luthra,Mumbai,GP,Competitor_Loyal,58,33,14,1.83,2,1,Appropriately-covered
295,Dhriti Sachdev,Bangalore,Cardiologist,Competitor_Loyal,58,33,16,1.83,2,1,Appropriately-covered
207,Rachit Pall,Mumbai,Cardiologist,Brand_Loyal,58,34,17,1.89,2,1,Appropriately-covered
467,Triya Kumar,Delhi,GP,Competitor_Loyal,58,34,14,1.89,2,1,Appropriately-covered
505,Dominic Dixit,Mumbai,GP,Switcher,58,34,16,1.89,2,1,Appropriately-covered
1262,Naksh Walla,Kolkata,Diabetologist,Switcher,58,34,15,1.89,2,2,Appropriately-covered
1866,Advik Manne,Bangalore,Diabetologist,Switcher,58,34,16,1.89,2,2,Appropriately-covered
14,Varenya Kibe,Bangalore,Cardiologist,Competitor_Loyal,58,35,17,1.94,2,2,Appropriately-covered
45,Urishilla Saran,Kolkata,Diabetologist,Switcher,58,36,15,2.0,2,2,Appropriately-covered
1867,Barkha Bakshi,Kolkata,Diabetologist,Switcher,58,40,16,2.22,2,2,Appropriately-covered
447,Krisha Palla,Hyderabad,Cardiologist,Switcher,58,41,18,2.28,2,2,Appropriately-covered
567,Dipta Pandya,Kolkata,GP,Competitor_Loyal,58,41,17,2.28,2,2,Appropriately-covered
885,Sneha Deol,Kolkata,Diabetologist,Switcher,58,42,14,2.33,2,3,Appropriately-covered
1337,Maanas Misra,Kolkata,Cardiologist,Switcher,58,42,14,2.33,2,3,Appropriately-covered
427,Parth Choudhury,Mumbai,Cardiologist,Switcher,58,44,16,2.44,2,3,Appropriately-covered
1071,Veda Shroff,Delhi,GP,Switcher,58,44,16,2.44,2,3,Appropriately-covered
613,Devansh Lall,Kolkata,Diabetologist,Switcher,58,45,17,2.5,2,3,Appropriately-covered
988,Darpan Rao,Chennai,Cardiologist,Switcher,58,45,16,2.5,2,3,Appropriately-covered
378,Janani Dewan,Ahmedabad,GP,Brand_Loyal,58,46,18,2.56,2,3,Appropriately-covered
874,Manbir Taneja,Ahmedabad,Diabetologist,Switcher,58,50,16,2.78,2,3,Appropriately-covered
1330,Ria Shroff,Hyderabad,Cardiologist,Switcher,58,51,16,2.83,2,3,Appropriately-covered
1789,Odika Bhagat,Hyderabad,Diabetologist,Switcher,58,54,18,3.0,2,4,Appropriately-covered
908,Kashvi Vala,Ahmedabad,GP,Competitor_Loyal,58,55,18,3.06,2,4,Appropriately-covered
752,Rachana Mahajan,Pune,Cardiologist,Competitor_Loyal,58,56,17,3.11,2,4,Appropriately-covered
1138,Yochana Bahri,Hyderabad,Diabetologist,Switcher,58,56,17,3.11,2,4,Appropriately-covered
1296,Ridhi Lad,Ahmedabad,Cardiologist,Brand_Loyal,58,57,17,3.17,2,4,Appropriately-covered
1930,Chandani Andra,Patna,Diabetologist,Competitor_Loyal,58,72,18,4.0,2,4,Appropriately-covered
1032,Naveen Tella,Indore,Diabetologist,Brand_Loyal,58,111,18,6.17,2,4,Appropriately-covered
1917,Chakradhar Dasgupta,Kochi,Cardiologist,Switcher,58,116,18,6.44,2,4,Appropriately-covered
692,Kamala Varma,Chandigarh,Diabetologist,Switcher,58,179,18,9.94,2,4,Appropriately-covered
1957,Dev Chaudry,Bangalore,Cardiologist,Competitor_Loyal,57,26,13,1.44,2,1,Appropriately-covered
606,Shivani Merchant,Mumbai,Diabetologist,Switcher,57,27,14,1.5,2,1,Appropriately-covered
1579,Akshay Choudhury,Mumbai,Cardiologist,Competitor_Loyal,57,27,14,1.5,2,1,Appropriately-covered
166,Charita Barad,Mumbai,GP,Switcher,57,29,14,1.61,2,1,Appropriately-covered
366,Yashica Upadhyay,Bangalore,Diabetologist,Switcher,57,30,12,1.67,2,1,Appropriately-covered
345,Chakradev Sampath,Bangalore,Diabetologist,Switcher,57,31,14,1.72,2,1,Appropriately-covered
421,Liam Luthra,Bangalore,Diabetologist,Switcher,57,31,16,1.72,2,1,Appropriately-covered
541,Gautam Merchant,Delhi,GP,Competitor_Loyal,57,31,15,1.72,2,1,Appropriately-covered
1653,Mitesh Tara,Delhi,Cardiologist,Switcher,57,31,15,1.72,2,1,Appropriately-covered
1468,Pahal Arya,Kolkata,Cardiologist,Brand_Loyal,57,32,15,1.78,2,1,Appropriately-covered
111,Gabriel Chaudhry,Chennai,Cardiologist,Switcher,57,33,14,1.83,2,1,Appropriately-covered
392,Leena Bhatti,Mumbai,Cardiologist,Competitor_Loyal,57,34,15,1.89,2,1,Appropriately-covered
555,Anusha Bath,Delhi,Cardiologist,Brand_Loyal,57,35,15,1.94,2,2,Appropriately-covered
1879,Vanya Bobal,Chennai,GP,Switcher,57,35,17,1.94,2,2,Appropriately-covered
537,Sarthak Bawa,Mumbai,Cardiologist,Switcher,57,36,16,2.0,2,2,Appropriately-covered
649,Samesh Mutti,Kolkata,Diabetologist,Switcher,57,36,18,2.0,2,2,Appropriately-covered
1054,Advaith Varughese,Delhi,Cardiologist,Competitor_Loyal,57,36,16,2.0,2,2,Appropriately-covered
1147,Zaid Dhingra,Chennai,Diabetologist,Switcher,57,37,16,2.06,2,2,Appropriately-covered
1348,Nilima Swamy,Chennai,GP,Switcher,57,37,17,2.06,2,2,Appropriately-covered
232,Ati Bali,Delhi,Cardiologist,Competitor_Loyal,57,38,16,2.11,2,2,Appropriately-covered
315,Ryan Chatterjee,Hyderabad,Diabetologist,Switcher,57,39,16,2.17,2,2,Appropriately-covered
1131,Dayamai Gill,Chennai,GP,Brand_Loyal,57,40,17,2.22,2,2,Appropriately-covered
1185,Veda Kohli,Kolkata,Cardiologist,Brand_Loyal,57,40,15,2.22,2,2,Appropriately-covered
1467,Ishita Bora,Kolkata,Cardiologist,Competitor_Loyal,57,45,17,2.5,2,3,Appropriately-covered
1075,Arya Atwal,Pune,Diabetologist,Switcher,57,46,16,2.56,2,3,Appropriately-covered
1567,Libni Bawa,Hyderabad,GP,Switcher,57,46,18,2.56,2,3,Appropriately-covered
360,Aarna Goswami,Hyderabad,GP,Switcher,57,49,17,2.72,2,3,Appropriately-covered
1572,Ayush Dani,Ahmedabad,Diabetologist,Switcher,57,49,18,2.72,2,3,Appropriately-covered
1629,Maanav Kalita,Pune,Diabetologist,Brand_Loyal,57,50,17,2.78,2,3,Appropriately-covered
168,Jagrati Sur,Pune,Cardiologist,Switcher,57,52,18,2.89,2,3,Appropriately-covered
1942,Warhi Khosla,Pune,Diabetologist,Competitor_Loyal,57,53,17,2.94,2,4,Appropriately-covered
367,Nakul Balakrishnan,Pune,Cardiologist,Switcher,57,54,18,3.0,2,4,Appropriately-covered
193,Indali Prashad,Hyderabad,GP,Switcher,57,63,17,3.5,2,4,Appropriately-covered
1365,Nisha Oza,Ahmedabad,Cardiologist,Switcher,57,63,17,3.5,2,4,Appropriately-covered
1868,Hemangini Mangat,Patna,Diabetologist,Brand_Loyal,57,71,18,3.94,2,4,Appropriately-covered
324,Faqid Goel,Lucknow,GP,Switcher,57,80,18,4.44,2,4,Appropriately-covered
721,Qushi Gill,Lucknow,Diabetologist,Switcher,57,81,18,4.5,2,4,Appropriately-covered
72,Jeet Pillai,Jaipur,Cardiologist,Brand_Loyal,57,86,17,4.78,2,4,Appropriately-covered
1073,Yamini Soman,Indore,Diabetologist,Competitor_Loyal,57,87,18,4.83,2,4,Appropriately-covered
1821,Sachi Panchal,Jaipur,GP,Competitor_Loyal,57,99,18,5.5,2,4,Appropriately-covered
1432,Urmi Dewan,Jaipur,GP,Switcher,57,103,18,5.72,2,4,Appropriately-covered
751,Radha Nair,Bhubaneswar,Cardiologist,Brand_Loyal,57,114,18,6.33,2,4,Appropriately-covered
1681,Gavin Ahluwalia,Bangalore,Cardiologist,Switcher,56,23,13,1.28,2,1,Appropriately-covered
627,Anirudh Patla,Mumbai,Cardiologist,Brand_Loyal,56,26,16,1.44,2,1,Appropriately-covered
1494,Avni Maharaj,Mumbai,GP,Brand_Loyal,56,27,14,1.5,2,1,Appropriately-covered
810,Hemani Bakshi,Bangalore,Diabetologist,Competitor_Loyal,56,28,13,1.56,2,1,Appropriately-covered
11,Siddharth Sha,Delhi,Diabetologist,Switcher,56,29,13,1.61,2,1,Appropriately-covered
233,Shravya Gole,Kolkata,GP,Competitor_Loyal,56,30,14,1.67,2,1,Appropriately-covered
1470,Anjali Hans,Bangalore,GP,Switcher,56,30,16,1.67,2,1,Appropriately-covered
1466,Harrison Bandi,Bangalore,Cardiologist,Switcher,56,31,15,1.72,2,1,Appropriately-covered
58,Gaurang Korpal,Mumbai,Diabetologist,Competitor_Loyal,56,32,18,1.78,2,1,Appropriately-covered
1822,Yash Chadha,Chennai,Cardiologist,Switcher,56,32,15,1.78,2,1,Appropriately-covered
519,Chaitaly Bhagat,Mumbai,GP,Switcher,56,33,15,1.83,2,1,Appropriately-covered
654,Urvi Deo,Hyderabad,Cardiologist,Switcher,56,33,13,1.83,2,1,Appropriately-covered
684,Nimrat Nagy,Mumbai,Cardiologist,Switcher,56,33,14,1.83,2,1,Appropriately-covered
1859,Faras Zacharia,Mumbai,Cardiologist,Competitor_Loyal,56,33,15,1.83,2,1,Appropriately-covered
959,Harish Sarraf,Delhi,Cardiologist,Competitor_Loyal,56,34,16,1.89,2,2,Appropriately-covered
1669,Warjas Nadkarni,Chennai,Cardiologist,Switcher,56,34,16,1.89,2,2,Appropriately-covered
377,Omya Doshi,Bangalore,GP,Competitor_Loyal,56,35,16,1.94,2,2,Appropriately-covered
851,Aarnav Mandal,Delhi,GP,Competitor_Loyal,56,36,16,2.0,2,2,Appropriately-covered
1250,Oscar Hans,Hyderabad,GP,Switcher,56,36,17,2.0,2,2,Appropriately-covered
1364,Kashvi Dugal,Mumbai,Diabetologist,Competitor_Loyal,56,37,17,2.06,2,2,Appropriately-covered
1798,Warinder Bhatia,Bangalore,Cardiologist,Switcher,56,37,16,2.06,2,2,Appropriately-covered
153,Ladli Purohit,Bangalore,GP,Switcher,56,38,15,2.11,2,2,Appropriately-covered
217,Ganga Shukla,Kolkata,Diabetologist,Competitor_Loyal,56,38,15,2.11,2,2,Appropriately-covered
482,Chasmum Ahuja,Mumbai,Cardiologist,Switcher,56,38,16,2.11,2,2,Appropriately-covered
1923,Frederick Rastogi,Mumbai,Cardiologist,Switcher,56,38,15,2.11,2,2,Appropriately-covered
971,Jagdish Chana,Chennai,Diabetologist,Competitor_Loyal,56,39,16,2.17,2,2,Appropriately-covered
1394,Girik Menon,Delhi,GP,Switcher,56,39,16,2.17,2,2,Appropriately-covered
1837,Henry Merchant,Bangalore,Diabetologist,Switcher,56,42,17,2.33,2,3,Appropriately-covered
1920,Yuvraj Mane,Chennai,GP,Switcher,56,43,17,2.39,2,3,Appropriately-covered
1550,Aarini Edwin,Pune,Cardiologist,Brand_Loyal,56,44,17,2.44,2,3,Appropriately-covered
254,Anirudh Sastry,Bangalore,Diabetologist,Switcher,56,46,17,2.56,2,3,Appropriately-covered
753,Zashil Sehgal,Pune,Diabetologist,Switcher,56,46,18,2.56,2,3,Appropriately-covered
450,Aadi Narula,Chennai,Cardiologist,Competitor_Loyal,56,48,16,2.67,2,3,Appropriately-covered
790,Ladli Chaudhuri,Kolkata,Diabetologist,Competitor_Loyal,56,49,18,2.72,2,3,Appropriately-covered
226,Aashi Gaba,Ahmedabad,GP,Competitor_Loyal,56,50,16,2.78,2,3,Appropriately-covered
1777,Zinal Amble,Kolkata,Diabetologist,Competitor_Loyal,56,50,16,2.78,2,3,Appropriately-covered
682,Aarush Rajagopalan,Pune,Diabetologist,Brand_Loyal,56,52,17,2.89,2,3,Appropriately-covered
348,Aarna Soni,Ahmedabad,GP,Competitor_Loyal,56,54,15,3.0,2,4,Appropriately-covered
760,Qarin Kulkarni,Pune,GP,Switcher,56,55,17,3.06,2,4,Appropriately-covered
1010,Ekta Dara,Pune,GP,Competitor_Loyal,56,55,17,3.06,2,4,Appropriately-covered
852,Jonathan Jhaveri,Pune,GP,Brand_Loyal,56,59,18,3.28,2,4,Appropriately-covered
1538,Bhanumati Saha,Pune,Diabetologist,Competitor_Loyal,56,59,18,3.28,2,4,Appropriately-covered
1101,Girindra Ganesh,Ahmedabad,GP,Brand_Loyal,56,62,18,3.44,2,4,Appropriately-covered
1299,Darika Pau,Patna,GP,Switcher,56,71,17,3.94,2,4,Appropriately-covered
743,Indrajit Mani,Jaipur,Cardiologist,Brand_Loyal,56,74,18,4.11,2,4,Appropriately-covered
1529,Leela Bali,Jaipur,Diabetologist,Switcher,56,83,18,4.61,2,4,Appropriately-covered
1175,Falak Munshi,Chandigarh,GP,Switcher,56,147,18,8.17,2,4,Appropriately-covered
1437,Onveer Nazareth,Chandigarh,Cardiologist,Brand_Loyal,56,152,18,8.44,2,4,Appropriately-covered
1773,Zehaan Srivastava,Bhubaneswar,Diabetologist,Competitor_Loyal,56,154,18,8.56,2,4,Appropriately-covered
1763,Lipika Chad,Bangalore,Cardiologist,Switcher,55,19,12,1.06,2,1,Appropriately-covered
1791,Anya Gulati,Bangalore,GP,Brand_Loyal,55,21,12,1.17,2,1,Appropriately-covered
880,George Wason,Bangalore,Cardiologist,Competitor_Loyal,55,23,14,1.28,2,1,Appropriately-covered
1209,Jeevika Setty,Mumbai,Cardiologist,Switcher,55,27,15,1.5,2,1,Appropriately-covered
318,Tara Tank,Mumbai,Cardiologist,Competitor_Loyal,55,29,16,1.61,2,1,Appropriately-covered
354,Jackson Morar,Mumbai,GP,Switcher,55,29,15,1.61,2,1,Appropriately-covered
1241,Zinal Viswanathan,Hyderabad,Cardiologist,Brand_Loyal,55,31,15,1.72,2,1,Appropriately-covered
1954,Chasmum Issac,Delhi,GP,Brand_Loyal,55,31,14,1.72,2,1,Appropriately-covered
1542,Gavin Chandran,Chennai,GP,Competitor_Loyal,55,33,15,1.83,2,1,Appropriately-covered
1883,Daksh Kanda,Chennai,GP,Brand_Loyal,55,33,16,1.83,2,1,Appropriately-covered
1962,Omaja Morar,Bangalore,Cardiologist,Competitor_Loyal,55,34,15,1.89,2,2,Appropriately-covered
1272,Yatan Dora,Chennai,Cardiologist,Brand_Loyal,55,35,16,1.94,2,2,Appropriately-covered
1293,Mekhala Patla,Kolkata,GP,Brand_Loyal,55,35,17,1.94,2,2,Appropriately-covered
1803,Kalpit Sundaram,Chennai,Cardiologist,Switcher,55,35,14,1.94,2,2,Appropriately-covered
237,Darika Sheth,Chennai,GP,Brand_Loyal,55,36,17,2.0,2,2,Appropriately-covered
297,Lajita Sood,Delhi,Diabetologist,Competitor_Loyal,55,36,15,2.0,2,2,Appropriately-covered
629,Brijesh Mani,Bangalore,GP,Competitor_Loyal,55,36,14,2.0,2,2,Appropriately-covered
1521,Harsh Kota,Chennai,GP,Competitor_Loyal,55,36,16,2.0,2,2,Appropriately-covered
1813,Rachit Maharaj,Chennai,GP,Competitor_Loyal,55,36,17,2.0,2,2,Appropriately-covered
788,Gabriel Shan,Chennai,GP,Competitor_Loyal,55,37,15,2.06,2,2,Appropriately-covered
1727,Hema Keer,Mumbai,GP,Brand_Loyal,55,37,17,2.06,2,2,Appropriately-covered
577,Parth Sahni,Bangalore,Cardiologist,Competitor_Loyal,55,38,16,2.11,2,2,Appropriately-covered
650,Ikbal Gill,Kolkata,GP,Brand_Loyal,55,38,17,2.11,2,2,Appropriately-covered
1104,Ekansh Dora,Bangalore,Diabetologist,Competitor_Loyal,55,38,16,2.11,2,2,Appropriately-covered
1705,Nakul Sastry,Chennai,Diabetologist,Switcher,55,38,16,2.11,2,2,Appropriately-covered
440,Chasmum Keer,Mumbai,GP,Brand_Loyal,55,39,15,2.17,2,2,Appropriately-covered
544,Rishi Menon,Kolkata,GP,Brand_Loyal,55,40,16,2.22,2,2,Appropriately-covered
793,Vritti Dube,Hyderabad,GP,Switcher,55,41,16,2.28,2,2,Appropriately-covered
1008,Laban Raman,Kolkata,GP,Competitor_Loyal,55,43,17,2.39,2,3,Appropriately-covered
816,Azaan Keer,Mumbai,GP,Switcher,55,44,18,2.44,2,3,Appropriately-covered
531,Agastya Chakraborty,Hyderabad,GP,Brand_Loyal,55,45,17,2.5,2,3,Appropriately-covered
308,Shivansh Saini,Kolkata,GP,Brand_Loyal,55,46,17,2.56,2,3,Appropriately-covered
713,Ranveer Oza,Hyderabad,GP,Switcher,55,47,17,2.61,2,3,Appropriately-covered
1320,Tripti Babu,Chennai,Cardiologist,Competitor_Loyal,55,49,17,2.72,2,3,Appropriately-covered
260,Krisha Dugar,Pune,GP,Competitor_Loyal,55,50,16,2.78,2,3,Appropriately-covered
162,Zayyan Kamdar,Hyderabad,Diabetologist,Switcher,55,51,15,2.83,2,3,Appropriately-covered
274,Janani Char,Ahmedabad,Cardiologist,Brand_Loyal,55,62,17,3.44,2,4,Appropriately-covered
401,Vritti Basak,Ahmedabad,GP,Switcher,55,65,17,3.61,2,4,Appropriately-covered
125,Brijesh Pandit,Jaipur,Diabetologist,Switcher,55,75,18,4.17,2,4,Appropriately-covered
1936,Fitan Samra,Jaipur,Diabetologist,Switcher,55,79,17,4.39,2,4,Appropriately-covered
142,Ekansh Singh,Lucknow,Cardiologist,Competitor_Loyal,55,82,18,4.56,2,4,Appropriately-covered
425,Upma Golla,Bhubaneswar,Diabetologist,Switcher,55,119,18,6.61,2,4,Appropriately-covered
676,Ikshita Mahal,Bangalore,GP,Competitor_Loyal,54,25,14,1.39,2,1,Appropriately-covered
905,Vritti Sem,Delhi,GP,Competitor_Loyal,54,30,18,1.67,2,1,Appropriately-covered
1319,Jagrati Morar,Bangalore,Diabetologist,Competitor_Loyal,54,30,14,1.67,2,1,Appropriately-covered
434,Ekaja Jani,Bangalore,GP,Switcher,54,31,14,1.72,2,1,Appropriately-covered
936,Ekani Cheema,Delhi,Diabetologist,Competitor_Loyal,54,31,13,1.72,2,1,Appropriately-covered
1709,Ishwar Aurora,Mumbai,Cardiologist,Switcher,54,31,16,1.72,2,1,Appropriately-covered
1225,Bhavya Borah,Bangalore,GP,Competitor_Loyal,54,33,15,1.83,2,1,Appropriately-covered
658,Joshua Trivedi,Mumbai,GP,Competitor_Loyal,54,34,16,1.89,2,2,Appropriately-covered
1343,Nakul Walla,Mumbai,Cardiologist,Competitor_Loyal,54,35,15,1.94,2,2,Appropriately-covered
1476,Farhan Vaidya,Chennai,Diabetologist,Switcher,54,35,17,1.94,2,2,Appropriately-covered
985,Tejas Kota,Bangalore,GP,Switcher,54,37,15,2.06,2,2,Appropriately-covered
1122,Hamsini Contractor,Delhi,Diabetologist,Switcher,54,37,16,2.06,2,2,Appropriately-covered
1378,Ikbal Kothari,Bangalore,Diabetologist,Competitor_Loyal,54,38,16,2.11,2,2,Appropriately-covered
1463,Ladli Narang,Mumbai,GP,Competitor_Loyal,54,38,15,2.11,2,2,Appropriately-covered
1953,Balvan Randhawa,Hyderabad,Diabetologist,Competitor_Loyal,54,38,16,2.11,2,2,Appropriately-covered
641,Lajita Bassi,Mumbai,GP,Switcher,54,39,18,2.17,2,2,Appropriately-covered
1059,Manbir Mani,Mumbai,Diabetologist,Competitor_Loyal,54,40,16,2.22,2,2,Appropriately-covered
201,Anjali Sachdeva,Ahmedabad,Cardiologist,Switcher,54,41,16,2.28,2,2,Appropriately-covered
799,Frederick Mody,Kolkata,Diabetologist,Switcher,54,41,17,2.28,2,3,Appropriately-covered
164,Nidhi Sant,Kolkata,GP,Switcher,54,43,16,2.39,2,3,Appropriately-covered
1060,Hema Setty,Kolkata,GP,Brand_Loyal,54,45,16,2.5,2,3,Appropriately-covered
1318,Radha Desai,Hyderabad,GP,Competitor_Loyal,54,47,16,2.61,2,3,Appropriately-covered
1246,Daksh Varma,Hyderabad,GP,Competitor_Loyal,54,49,18,2.72,2,3,Appropriately-covered
1713,Pranav Ram,Pune,Cardiologist,Competitor_Loyal,54,50,18,2.78,2,3,Appropriately-covered
844,Yachana Vyas,Ahmedabad,GP,Switcher,54,56,18,3.11,2,4,Appropriately-covered
927,Maanas Arya,Ahmedabad,Cardiologist,Competitor_Loyal,54,56,18,3.11,2,4,Appropriately-covered
112,Ekalinga Jayaraman,Ahmedabad,Cardiologist,Switcher,54,57,17,3.17,2,4,Appropriately-covered
1897,Ojas Dyal,Ahmedabad,GP,Switcher,54,58,18,3.22,2,4,Appropriately-covered
80,Nitara Iyengar,Pune,Cardiologist,Switcher,54,61,18,3.39,2,4,Appropriately-covered
314,Indali Morar,Ahmedabad,Diabetologist,Competitor_Loyal,54,62,17,3.44,2,4,Appropriately-covered
1403,Azaan Dhar,Jaipur,Diabetologist,Switcher,54,82,18,4.56,2,4,Appropriately-covered
1429,Jack Rajan,Indore,Diabetologist,Brand_Loyal,54,83,18,4.61,2,4,Appropriately-covered
739,Jhalak Sastry,Lucknow,Cardiologist,Competitor_Loyal,54,86,18,4.78,2,4,Appropriately-covered
439,Warinder Peri,Jaipur,GP,Switcher,54,112,17,6.22,2,4,Appropriately-covered
1089,Chatura Apte,Kochi,Diabetologist,Brand_Loyal,54,113,18,6.28,2,4,Appropriately-covered
1682,Fitan Narang,Indore,Diabetologist,Switcher,54,117,18,6.5,2,4,Appropriately-covered
895,Shivani Shukla,Chandigarh,Diabetologist,Brand_Loyal,54,164,18,9.11,2,4,Appropriately-covered
278,Ayush Bumb,Chandigarh,Cardiologist,Switcher,54,167,18,9.28,2,4,Appropriately-covered
920,Bachittar Rege,Mumbai,Diabetologist,Switcher,53,23,13,1.28,2,1,Appropriately-covered
145,Aarush Kulkarni,Mumbai,Diabetologist,Competitor_Loyal,53,26,13,1.44,2,1,Appropriately-covered
277,Praneel Chhabra,Bangalore,GP,Switcher,53,26,14,1.44,2,1,Appropriately-covered
351,Radha Chaudhari,Delhi,GP,Switcher,53,29,11,1.61,2,1,Appropriately-covered
1128,Widisha Dhar,Delhi,Diabetologist,Switcher,53,29,13,1.61,2,1,Appropriately-covered
1675,Hritik Palla,Delhi,GP,Brand_Loyal,53,29,17,1.61,2,1,Appropriately-covered
1835,Teerth Soni,Mumbai,Cardiologist,Switcher,53,29,15,1.61,2,1,Appropriately-covered
1309,Nimrat Dubey,Delhi,Diabetologist,Competitor_Loyal,53,31,14,1.72,2,1,Appropriately-covered
428,Lohit Narula,Chennai,GP,Switcher,53,32,13,1.78,2,1,Appropriately-covered
697,Ayush Batra,Delhi,Diabetologist,Switcher,53,32,14,1.78,2,1,Appropriately-covered
188,Madhav Sule,Kolkata,Cardiologist,Brand_Loyal,53,33,17,1.83,2,1,Appropriately-covered
1676,Samuel Palla,Mumbai,Diabetologist,Competitor_Loyal,53,33,16,1.83,2,1,Appropriately-covered
273,Varenya Kala,Bangalore,Cardiologist,Competitor_Loyal,53,34,13,1.89,2,1,Appropriately-covered
486,Kamya Sachar,Mumbai,Cardiologist,Switcher,53,34,13,1.89,2,1,Appropriately-covered
847,Quincy Sankaran,Bangalore,Diabetologist,Brand_Loyal,53,34,17,1.89,2,2,Appropriately-covered
996,Farhan Bhalla,Mumbai,GP,Competitor_Loyal,53,34,16,1.89,2,2,Appropriately-covered
1596,Gagan Nath,Mumbai,Cardiologist,Switcher,53,34,15,1.89,2,2,Appropriately-covered
87,Anika Virk,Pune,GP,Brand_Loyal,53,36,15,2.0,2,2,Appropriately-covered
481,Ekani Padmanabhan,Mumbai,Diabetologist,Switcher,53,37,14,2.06,2,2,Appropriately-covered
943,Girindra Barad,Mumbai,Diabetologist,Brand_Loyal,53,37,16,2.06,2,2,Appropriately-covered
1304,Pavani Kanda,Delhi,Cardiologist,Switcher,53,37,16,2.06,2,2,Appropriately-covered
370,Dayamai Nori,Delhi,Cardiologist,Switcher,53,38,16,2.11,2,2,Appropriately-covered
