rep_id,rep_name,city,region,month_year,monthly_rx,rolling_3m_avg_rx
100,Samar Lalla,Mumbai,West,2024-06,2211,2224.0
100,Samar Lalla,Mumbai,West,2024-07,1922,2131.67
100,Samar Lalla,Mumbai,West,2024-08,1935,2022.67
100,Samar Lalla,Mumbai,West,2024-09,1952,1936.33
100,Samar Lalla,Mumbai,West,2024-10,2280,2055.67
100,Samar Lalla,Mumbai,West,2024-11,2293,2175.0
100,Samar Lalla,Mumbai,West,2024-12,2142,2238.33
101,Zayan Behl,Mumbai,West,2023-07,1791,1791.0
101,Zayan Behl,Mumbai,West,2023-08,1785,1788.0
101,Zayan Behl,Mumbai,West,2023-09,1807,1794.33
101,Zayan Behl,Mumbai,West,2023-10,2107,1899.67
101,Zayan Behl,Mumbai,West,2023-11,2125,2013.0
101,Zayan Behl,Mumbai,West,2023-12,1990,2074.0
101,Zayan Behl,Mumbai,West,2024-01,1954,2023.0
101,Zayan Behl,Mumbai,West,2024-02,2181,2041.67
101,Zayan Behl,Mumbai,West,2024-03,2207,2114.0
101,Zayan Behl,Mumbai,West,2024-04,2220,2202.67
101,Zayan Behl,Mumbai,West,2024-05,2274,2233.67
101,Zayan Behl,Mumbai,West,2024-06,2239,2244.33
101,Zayan Behl,Mumbai,West,2024-07,1918,2143.67
101,Zayan Behl,Mumbai,West,2024-08,1943,2033.33
101,Zayan Behl,Mumbai,West,2024-09,1960,1940.33
101,Zayan Behl,Mumbai,West,2024-10,2287,2063.33
101,Zayan Behl,Mumbai,West,2024-11,2289,2178.67
101,Zayan Behl,Mumbai,West,2024-12,2138,2238.0
102,Pallavi Malhotra,Pune,West,2023-07,677,677.0
102,Pallavi Malhotra,Pune,West,2023-08,662,669.5
102,Pallavi Malhotra,Pune,West,2023-09,707,682.0
102,Pallavi Malhotra,Pune,West,2023-10,811,726.67
102,Pallavi Malhotra,Pune,West,2023-11,815,777.67
102,Pallavi Malhotra,Pune,West,2023-12,719,781.67
102,Pallavi Malhotra,Pune,West,2024-01,751,761.67
102,Pallavi Malhotra,Pune,West,2024-02,860,776.67
102,Pallavi Malhotra,Pune,West,2024-03,845,818.67
102,Pallavi Malhotra,Pune,West,2024-04,813,839.33
102,Pallavi Malhotra,Pune,West,2024-05,828,828.67
102,Pallavi Malhotra,Pune,West,2024-06,862,834.33
102,Pallavi Malhotra,Pune,West,2024-07,710,800.0
102,Pallavi Malhotra,Pune,West,2024-08,713,761.67
102,Pallavi Malhotra,Pune,West,2024-09,768,730.33
102,Pallavi Malhotra,Pune,West,2024-10,922,801.0
102,Pallavi Malhotra,Pune,West,2024-11,903,864.33
102,Pallavi Malhotra,Pune,West,2024-12,746,857.0
103,Aarush Nath,Pune,West,2023-07,677,677.0
103,Aarush Nath,Pune,West,2023-08,662,669.5
103,Aarush Nath,Pune,West,2023-09,707,682.0
103,Aarush Nath,Pune,West,2023-10,811,726.67
103,Aarush Nath,Pune,West,2023-11,815,777.67
103,Aarush Nath,Pune,West,2023-12,719,781.67
103,Aarush Nath,Pune,West,2024-01,751,761.67
103,Aarush Nath,Pune,West,2024-02,860,776.67
103,Aarush Nath,Pune,West,2024-03,845,818.67
103,Aarush Nath,Pune,West,2024-04,813,839.33
103,Aarush Nath,Pune,West,2024-05,828,828.67
103,Aarush Nath,Pune,West,2024-06,862,834.33
103,Aarush Nath,Pune,West,2024-07,710,800.0
103,Aarush Nath,Pune,West,2024-08,713,761.67
103,Aarush Nath,Pune,West,2024-09,768,730.33
103,Aarush Nath,Pune,West,2024-10,922,801.0
103,Aarush Nath,Pune,West,2024-11,903,864.33
103,Aarush Nath,Pune,West,2024-12,746,857.0
104,Adweta Edwin,Pune,West,2023-07,675,675.0
104,Adweta Edwin,Pune,West,2023-08,662,668.5
104,Adweta Edwin,Pune,West,2023-09,707,681.33
104,Adweta Edwin,Pune,West,2023-10,811,726.67
104,Adweta Edwin,Pune,West,2023-11,814,777.33
104,Adweta Edwin,Pune,West,2023-12,718,781.0
104,Adweta Edwin,Pune,West,2024-01,750,760.67
104,Adweta Edwin,Pune,West,2024-02,860,776.0
104,Adweta Edwin,Pune,West,2024-03,844,818.0
104,Adweta Edwin,Pune,West,2024-04,811,838.33
104,Adweta Edwin,Pune,West,2024-05,827,827.33
104,Adweta Edwin,Pune,West,2024-06,862,833.33
104,Adweta Edwin,Pune,West,2024-07,710,799.67
104,Adweta Edwin,Pune,West,2024-08,713,761.67
104,Adweta Edwin,Pune,West,2024-09,768,730.33
104,Adweta Edwin,Pune,West,2024-10,922,801.0
104,Adweta Edwin,Pune,West,2024-11,902,864.0
104,Adweta Edwin,Pune,West,2024-12,746,856.67
105,Prisha Andra,Pune,West,2023-07,657,657.0
105,Prisha Andra,Pune,West,2023-08,657,657.0
105,Prisha Andra,Pune,West,2023-09,700,671.33
105,Prisha Andra,Pune,West,2023-10,796,717.67
105,Prisha Andra,Pune,West,2023-11,803,766.33
105,Prisha Andra,Pune,West,2023-12,699,766.0
105,Prisha Andra,Pune,West,2024-01,743,748.33
105,Prisha Andra,Pune,West,2024-02,849,763.67
105,Prisha Andra,Pune,West,2024-03,835,809.0
105,Prisha Andra,Pune,West,2024-04,798,827.33
105,Prisha Andra,Pune,West,2024-05,819,817.33
105,Prisha Andra,Pune,West,2024-06,855,824.0
105,Prisha Andra,Pune,West,2024-07,705,793.0
105,Prisha Andra,Pune,West,2024-08,704,754.67
105,Prisha Andra,Pune,West,2024-09,758,722.33
105,Prisha Andra,Pune,West,2024-10,913,791.67
105,Prisha Andra,Pune,West,2024-11,897,856.0
105,Prisha Andra,Pune,West,2024-12,743,851.0
106,Faqid Dixit,Pune,West,2023-07,626,626.0
106,Faqid Dixit,Pune,West,2023-08,620,623.0
106,Faqid Dixit,Pune,West,2023-09,651,632.33
106,Faqid Dixit,Pune,West,2023-10,771,680.67
106,Faqid Dixit,Pune,West,2023-11,809,743.67
106,Faqid Dixit,Pune,West,2023-12,714,764.67
106,Faqid Dixit,Pune,West,2024-01,770,764.33
106,Faqid Dixit,Pune,West,2024-02,814,766.0
106,Faqid Dixit,Pune,West,2024-03,804,796.0
106,Faqid Dixit,Pune,West,2024-04,826,814.67
106,Faqid Dixit,Pune,West,2024-05,825,818.33
106,Faqid Dixit,Pune,West,2024-06,854,835.0
106,Faqid Dixit,Pune,West,2024-07,675,784.67
106,Faqid Dixit,Pune,West,2024-08,716,748.33
106,Faqid Dixit,Pune,West,2024-09,751,714.0
106,Faqid Dixit,Pune,West,2024-10,892,786.33
106,Faqid Dixit,Pune,West,2024-11,899,847.33
106,Faqid Dixit,Pune,West,2024-12,774,855.0
107,Kala Divan,Pune,West,2023-07,626,626.0
107,Kala Divan,Pune,West,2023-08,620,623.0
107,Kala Divan,Pune,West,2023-09,651,632.33
107,Kala Divan,Pune,West,2023-10,771,680.67
107,Kala Divan,Pune,West,2023-11,809,743.67
107,Kala Divan,Pune,West,2023-12,714,764.67
107,Kala Divan,Pune,West,2024-01,770,764.33
107,Kala Divan,Pune,West,2024-02,814,766.0
107,Kala Divan,Pune,West,2024-03,804,796.0
107,Kala Divan,Pune,West,2024-04,826,814.67
107,Kala Divan,Pune,West,2024-05,825,818.33
107,Kala Divan,Pune,West,2024-06,854,835.0
107,Kala Divan,Pune,West,2024-07,675,784.67
107,Kala Divan,Pune,West,2024-08,716,748.33
107,Kala Divan,Pune,West,2024-09,751,714.0
107,Kala Divan,Pune,West,2024-10,892,786.33
107,Kala Divan,Pune,West,2024-11,899,847.33
107,Kala Divan,Pune,West,2024-12,774,855.0
108,Joshua Barman,Pune,West,2023-07,616,616.0
108,Joshua Barman,Pune,West,2023-08,617,616.5
108,Joshua Barman,Pune,West,2023-09,645,626.0
108,Joshua Barman,Pune,West,2023-10,765,675.67
108,Joshua Barman,Pune,West,2023-11,808,739.33
108,Joshua Barman,Pune,West,2023-12,710,761.0
108,Joshua Barman,Pune,West,2024-01,761,759.67
108,Joshua Barman,Pune,West,2024-02,802,757.67
108,Joshua Barman,Pune,West,2024-03,800,787.67
108,Joshua Barman,Pune,West,2024-04,821,807.67
108,Joshua Barman,Pune,West,2024-05,817,812.67
108,Joshua Barman,Pune,West,2024-06,847,828.33
108,Joshua Barman,Pune,West,2024-07,668,777.33
108,Joshua Barman,Pune,West,2024-08,716,743.67
108,Joshua Barman,Pune,West,2024-09,746,710.0
108,Joshua Barman,Pune,West,2024-10,889,783.67
108,Joshua Barman,Pune,West,2024-11,894,843.0
108,Joshua Barman,Pune,West,2024-12,769,850.67
109,Janya Baral,Pune,West,2023-07,626,626.0
109,Janya Baral,Pune,West,2023-08,619,622.5
109,Janya Baral,Pune,West,2023-09,651,632.0
109,Janya Baral,Pune,West,2023-10,770,680.0
109,Janya Baral,Pune,West,2023-11,808,743.0
109,Janya Baral,Pune,West,2023-12,714,764.0
109,Janya Baral,Pune,West,2024-01,768,763.33
109,Janya Baral,Pune,West,2024-02,814,765.33
109,Janya Baral,Pune,West,2024-03,803,795.0
109,Janya Baral,Pune,West,2024-04,824,813.67
109,Janya Baral,Pune,West,2024-05,823,816.67
109,Janya Baral,Pune,West,2024-06,853,833.33
109,Janya Baral,Pune,West,2024-07,675,783.67
109,Janya Baral,Pune,West,2024-08,716,748.0
109,Janya Baral,Pune,West,2024-09,751,714.0
109,Janya Baral,Pune,West,2024-10,892,786.33
109,Janya Baral,Pune,West,2024-11,898,847.0
109,Janya Baral,Pune,West,2024-12,774,854.67
110,Shivansh Krish,Ahmedabad,West,2023-07,568,568.0
110,Shivansh Krish,Ahmedabad,West,2023-08,574,571.0
110,Shivansh Krish,Ahmedabad,West,2023-09,575,572.33
110,Shivansh Krish,Ahmedabad,West,2023-10,712,620.33
110,Shivansh Krish,Ahmedabad,West,2023-11,679,655.33
110,Shivansh Krish,Ahmedabad,West,2023-12,649,680.0
110,Shivansh Krish,Ahmedabad,West,2024-01,632,653.33
110,Shivansh Krish,Ahmedabad,West,2024-02,702,661.0
110,Shivansh Krish,Ahmedabad,West,2024-03,681,671.67
110,Shivansh Krish,Ahmedabad,West,2024-04,757,713.33
110,Shivansh Krish,Ahmedabad,West,2024-05,749,729.0
110,Shivansh Krish,Ahmedabad,West,2024-06,710,738.67
110,Shivansh Krish,Ahmedabad,West,2024-07,623,694.0
110,Shivansh Krish,Ahmedabad,West,2024-08,612,648.33
110,Shivansh Krish,Ahmedabad,West,2024-09,649,628.0
110,Shivansh Krish,Ahmedabad,West,2024-10,783,681.33
110,Shivansh Krish,Ahmedabad,West,2024-11,728,720.0
110,Shivansh Krish,Ahmedabad,West,2024-12,736,749.0
111,Irya Ray,Ahmedabad,West,2023-07,563,563.0
111,Irya Ray,Ahmedabad,West,2023-08,567,565.0
111,Irya Ray,Ahmedabad,West,2023-09,567,565.67
111,Irya Ray,Ahmedabad,West,2023-10,706,613.33
111,Irya Ray,Ahmedabad,West,2023-11,674,649.0
111,Irya Ray,Ahmedabad,West,2023-12,646,675.33
111,Irya Ray,Ahmedabad,West,2024-01,624,648.0
111,Irya Ray,Ahmedabad,West,2024-02,690,653.33
111,Irya Ray,Ahmedabad,West,2024-03,672,662.0
111,Irya Ray,Ahmedabad,West,2024-04,747,703.0
111,Irya Ray,Ahmedabad,West,2024-05,742,720.33
111,Irya Ray,Ahmedabad,West,2024-06,705,731.33
111,Irya Ray,Ahmedabad,West,2024-07,617,688.0
111,Irya Ray,Ahmedabad,West,2024-08,602,641.33
111,Irya Ray,Ahmedabad,West,2024-09,645,621.33
111,Irya Ray,Ahmedabad,West,2024-10,773,673.33
111,Irya Ray,Ahmedabad,West,2024-11,720,712.67
111,Irya Ray,Ahmedabad,West,2024-12,726,739.67
112,Warjas Gaba,Ahmedabad,West,2023-07,568,568.0
112,Warjas Gaba,Ahmedabad,West,2023-08,574,571.0
112,Warjas Gaba,Ahmedabad,West,2023-09,575,572.33
112,Warjas Gaba,Ahmedabad,West,2023-10,712,620.33
112,Warjas Gaba,Ahmedabad,West,2023-11,679,655.33
112,Warjas Gaba,Ahmedabad,West,2023-12,649,680.0
112,Warjas Gaba,Ahmedabad,West,2024-01,632,653.33
112,Warjas Gaba,Ahmedabad,West,2024-02,702,661.0
112,Warjas Gaba,Ahmedabad,West,2024-03,681,671.67
112,Warjas Gaba,Ahmedabad,West,2024-04,757,713.33
112,Warjas Gaba,Ahmedabad,West,2024-05,749,729.0
112,Warjas Gaba,Ahmedabad,West,2024-06,710,738.67
112,Warjas Gaba,Ahmedabad,West,2024-07,623,694.0
112,Warjas Gaba,Ahmedabad,West,2024-08,612,648.33
112,Warjas Gaba,Ahmedabad,West,2024-09,649,628.0
112,Warjas Gaba,Ahmedabad,West,2024-10,783,681.33
112,Warjas Gaba,Ahmedabad,West,2024-11,728,720.0
112,Warjas Gaba,Ahmedabad,West,2024-12,736,749.0
113,Nitara Bakshi,Ahmedabad,West,2023-07,568,568.0
113,Nitara Bakshi,Ahmedabad,West,2023-08,574,571.0
113,Nitara Bakshi,Ahmedabad,West,2023-09,575,572.33
113,Nitara Bakshi,Ahmedabad,West,2023-10,712,620.33
113,Nitara Bakshi,Ahmedabad,West,2023-11,679,655.33
113,Nitara Bakshi,Ahmedabad,West,2023-12,649,680.0
113,Nitara Bakshi,Ahmedabad,West,2024-01,632,653.33
113,Nitara Bakshi,Ahmedabad,West,2024-02,702,661.0
113,Nitara Bakshi,Ahmedabad,West,2024-03,681,671.67
113,Nitara Bakshi,Ahmedabad,West,2024-04,757,713.33
113,Nitara Bakshi,Ahmedabad,West,2024-05,749,729.0
113,Nitara Bakshi,Ahmedabad,West,2024-06,710,738.67
113,Nitara Bakshi,Ahmedabad,West,2024-07,623,694.0
113,Nitara Bakshi,Ahmedabad,West,2024-08,612,648.33
113,Nitara Bakshi,Ahmedabad,West,2024-09,649,628.0
113,Nitara Bakshi,Ahmedabad,West,2024-10,783,681.33
113,Nitara Bakshi,Ahmedabad,West,2024-11,728,720.0
113,Nitara Bakshi,Ahmedabad,West,2024-12,736,749.0
114,Gaurangi Sabharwal,Ahmedabad,West,2023-07,606,606.0
114,Gaurangi Sabharwal,Ahmedabad,West,2023-08,625,615.5
114,Gaurangi Sabharwal,Ahmedabad,West,2023-09,640,623.67
114,Gaurangi Sabharwal,Ahmedabad,West,2023-10,749,671.33
114,Gaurangi Sabharwal,Ahmedabad,West,2023-11,770,719.67
114,Gaurangi Sabharwal,Ahmedabad,West,2023-12,688,735.67
114,Gaurangi Sabharwal,Ahmedabad,West,2024-01,679,712.33
114,Gaurangi Sabharwal,Ahmedabad,West,2024-02,770,712.33
114,Gaurangi Sabharwal,Ahmedabad,West,2024-03,790,746.33
114,Gaurangi Sabharwal,Ahmedabad,West,2024-04,804,788.0
114,Gaurangi Sabharwal,Ahmedabad,West,2024-05,810,801.33
114,Gaurangi Sabharwal,Ahmedabad,West,2024-06,777,797.0
114,Gaurangi Sabharwal,Ahmedabad,West,2024-07,701,762.67
114,Gaurangi Sabharwal,Ahmedabad,West,2024-08,687,721.67
114,Gaurangi Sabharwal,Ahmedabad,West,2024-09,702,696.67
114,Gaurangi Sabharwal,Ahmedabad,West,2024-10,805,731.33
114,Gaurangi Sabharwal,Ahmedabad,West,2024-11,773,760.0
114,Gaurangi Sabharwal,Ahmedabad,West,2024-12,810,796.0
115,Amara Dutta,Ahmedabad,West,2023-07,606,606.0
115,Amara Dutta,Ahmedabad,West,2023-08,625,615.5
115,Amara Dutta,Ahmedabad,West,2023-09,640,623.67
115,Amara Dutta,Ahmedabad,West,2023-10,749,671.33
115,Amara Dutta,Ahmedabad,West,2023-11,770,719.67
115,Amara Dutta,Ahmedabad,West,2023-12,688,735.67
115,Amara Dutta,Ahmedabad,West,2024-01,679,712.33
115,Amara Dutta,Ahmedabad,West,2024-02,770,712.33
115,Amara Dutta,Ahmedabad,West,2024-03,790,746.33
115,Amara Dutta,Ahmedabad,West,2024-04,804,788.0
115,Amara Dutta,Ahmedabad,West,2024-05,810,801.33
115,Amara Dutta,Ahmedabad,West,2024-06,777,797.0
115,Amara Dutta,Ahmedabad,West,2024-07,701,762.67
115,Amara Dutta,Ahmedabad,West,2024-08,687,721.67
115,Amara Dutta,Ahmedabad,West,2024-09,702,696.67
115,Amara Dutta,Ahmedabad,West,2024-10,805,731.33
115,Amara Dutta,Ahmedabad,West,2024-11,773,760.0
115,Amara Dutta,Ahmedabad,West,2024-12,810,796.0
116,Lavanya Barad,Ahmedabad,West,2023-07,606,606.0
116,Lavanya Barad,Ahmedabad,West,2023-08,625,615.5
116,Lavanya Barad,Ahmedabad,West,2023-09,640,623.67
116,Lavanya Barad,Ahmedabad,West,2023-10,749,671.33
116,Lavanya Barad,Ahmedabad,West,2023-11,770,719.67
116,Lavanya Barad,Ahmedabad,West,2023-12,688,735.67
116,Lavanya Barad,Ahmedabad,West,2024-01,679,712.33
116,Lavanya Barad,Ahmedabad,West,2024-02,770,712.33
116,Lavanya Barad,Ahmedabad,West,2024-03,790,746.33
116,Lavanya Barad,Ahmedabad,West,2024-04,804,788.0
116,Lavanya Barad,Ahmedabad,West,2024-05,810,801.33
116,Lavanya Barad,Ahmedabad,West,2024-06,777,797.0
116,Lavanya Barad,Ahmedabad,West,2024-07,701,762.67
116,Lavanya Barad,Ahmedabad,West,2024-08,687,721.67
116,Lavanya Barad,Ahmedabad,West,2024-09,702,696.67
116,Lavanya Barad,Ahmedabad,West,2024-10,805,731.33
116,Lavanya Barad,Ahmedabad,West,2024-11,773,760.0
116,Lavanya Barad,Ahmedabad,West,2024-12,810,796.0
117,Tristan Iyengar,Indore,West,2023-07,214,214.0
117,Tristan Iyengar,Indore,West,2023-08,193,203.5
117,Tristan Iyengar,Indore,West,2023-09,169,192.0
117,Tristan Iyengar,Indore,West,2023-10,238,200.0
117,Tristan Iyengar,Indore,West,2023-11,231,212.67
117,Tristan Iyengar,Indore,West,2023-12,214,227.67
117,Tristan Iyengar,Indore,West,2024-01,228,224.33
117,Tristan Iyengar,Indore,West,2024-02,261,234.33
117,Tristan Iyengar,Indore,West,2024-03,266,251.67
117,Tristan Iyengar,Indore,West,2024-04,286,271.0
117,Tristan Iyengar,Indore,West,2024-05,258,270.0
117,Tristan Iyengar,Indore,West,2024-06,254,266.0
117,Tristan Iyengar,Indore,West,2024-07,202,238.0
117,Tristan Iyengar,Indore,West,2024-08,225,227.0
117,Tristan Iyengar,Indore,West,2024-09,233,220.0
117,Tristan Iyengar,Indore,West,2024-10,250,236.0
117,Tristan Iyengar,Indore,West,2024-11,306,263.0
117,Tristan Iyengar,Indore,West,2024-12,219,258.33
118,Inaya Mody,Indore,West,2023-07,214,214.0
118,Inaya Mody,Indore,West,2023-08,193,203.5
118,Inaya Mody,Indore,West,2023-09,169,192.0
118,Inaya Mody,Indore,West,2023-10,238,200.0
118,Inaya Mody,Indore,West,2023-11,231,212.67
118,Inaya Mody,Indore,West,2023-12,214,227.67
118,Inaya Mody,Indore,West,2024-01,228,224.33
118,Inaya Mody,Indore,West,2024-02,261,234.33
118,Inaya Mody,Indore,West,2024-03,266,251.67
118,Inaya Mody,Indore,West,2024-04,286,271.0
118,Inaya Mody,Indore,West,2024-05,258,270.0
118,Inaya Mody,Indore,West,2024-06,254,266.0
118,Inaya Mody,Indore,West,2024-07,202,238.0
118,Inaya Mody,Indore,West,2024-08,225,227.0
118,Inaya Mody,Indore,West,2024-09,233,220.0
118,Inaya Mody,Indore,West,2024-10,250,236.0
118,Inaya Mody,Indore,West,2024-11,306,263.0
118,Inaya Mody,Indore,West,2024-12,219,258.33
119,Udant Bajwa,Indore,West,2023-07,204,204.0
119,Udant Bajwa,Indore,West,2023-08,220,212.0
119,Udant Bajwa,Indore,West,2023-09,206,210.0
119,Udant Bajwa,Indore,West,2023-10,264,230.0
119,Udant Bajwa,Indore,West,2023-11,273,247.67
119,Udant Bajwa,Indore,West,2023-12,244,260.33
119,Udant Bajwa,Indore,West,2024-01,251,256.0
119,Udant Bajwa,Indore,West,2024-02,259,251.33
119,Udant Bajwa,Indore,West,2024-03,276,262.0
119,Udant Bajwa,Indore,West,2024-04,295,276.67
119,Udant Bajwa,Indore,West,2024-05,282,284.33
119,Udant Bajwa,Indore,West,2024-06,296,291.0
119,Udant Bajwa,Indore,West,2024-07,217,265.0
119,Udant Bajwa,Indore,West,2024-08,231,248.0
119,Udant Bajwa,Indore,West,2024-09,243,230.33
119,Udant Bajwa,Indore,West,2024-10,267,247.0
119,Udant Bajwa,Indore,West,2024-11,331,280.33
119,Udant Bajwa,Indore,West,2024-12,242,280.0
120,Mohini Narasimhan,Indore,West,2023-07,204,204.0
120,Mohini Narasimhan,Indore,West,2023-08,220,212.0
120,Mohini Narasimhan,Indore,West,2023-09,206,210.0
120,Mohini Narasimhan,Indore,West,2023-10,264,230.0
120,Mohini Narasimhan,Indore,West,2023-11,273,247.67
120,Mohini Narasimhan,Indore,West,2023-12,244,260.33
120,Mohini Narasimhan,Indore,West,2024-01,251,256.0
120,Mohini Narasimhan,Indore,West,2024-02,259,251.33
120,Mohini Narasimhan,Indore,West,2024-03,276,262.0
120,Mohini Narasimhan,Indore,West,2024-04,295,276.67
120,Mohini Narasimhan,Indore,West,2024-05,282,284.33
120,Mohini Narasimhan,Indore,West,2024-06,296,291.0
120,Mohini Narasimhan,Indore,West,2024-07,217,265.0
120,Mohini Narasimhan,Indore,West,2024-08,231,248.0
120,Mohini Narasimhan,Indore,West,2024-09,243,230.33
120,Mohini Narasimhan,Indore,West,2024-10,267,247.0
120,Mohini Narasimhan,Indore,West,2024-11,331,280.33
120,Mohini Narasimhan,Indore,West,2024-12,242,280.0
